close,high,low,ema_5,open,ma_5,ema_10,ma_10,ma_20,lower_band,upper_band
94754.83,94883.0,94600.0,94618.20418712862,94620.0,94566.818,94591.11961367844,94538.313,94498.153,94193.01330056848,94803.29269943153
94599.57,94880.0,94577.66,94611.99279141909,94754.83,94610.334,94592.6560475551,94564.47,94519.8355,94255.14992793636,94784.52107206364
94665.94,94761.33,94496.73,94629.9751942794,94599.56,94645.92,94605.98040254507,94571.573,94538.5675,94289.40978585569,94787.72521414432
94583.99,95340.36,94411.76,94614.64679618628,94665.29,94644.864,94601.98214753688,94577.572,94539.464,94289.7613420188,94789.16665798122
94447.29,94819.57,94375.8,94558.86119745752,94583.99,94610.324,94573.85630253017,94559.737,94524.3285,94292.28576145084,94756.37123854917
94874.89,94923.06,94389.45,94664.20413163835,94447.28,94634.33600000001,94628.58970207012,94600.577,94538.66699999999,94259.3933697587,94817.94063024127
95022.57,95245.24,94810.51,94783.65942109225,94874.89,94718.936,94700.22248351193,94664.635,94563.492,94210.41584030047,94916.56815969953
94837.31,95100.0,94715.16,94801.54294739483,95022.58,94753.20999999999,94725.14748650976,94699.565,94583.47,94215.45083116749,94951.48916883252
95027.76,95138.05,94837.3,94876.94863159656,94837.31,94841.96399999999,94780.16794350799,94743.414,94619.90650000001,94227.00470810877,95012.80829189126
95083.05,95151.13,94878.26,94945.64908773106,95027.75,94969.11600000001,94835.23740832471,94789.72,94654.12150000001,94224.81495624196,95083.42804375806
95171.67,95223.72,94968.86,95020.98939182071,95083.05,95028.472,94896.40697044748,94831.40400000001,94684.8585,94200.37081306959,95169.34618693042
95326.4,95733.99,95047.11,95122.79292788048,95171.67,95089.23799999998,94974.5875212752,94904.087,94734.27849999999,94199.70981730941,95268.84718269056
95300.0,95408.9,95112.43,95181.86195192032,95326.4,95181.776,95033.75342649789,94967.493,94769.533,94183.17275420092,95355.89324579907
95148.49,95340.0,95042.6,95170.73796794689,95300.0,95205.92199999999,95054.61462168008,95023.943,94800.75749999999,94203.0496554085,95398.46534459149
94857.65,95210.22,94808.0,95066.3753119646,95148.49,95160.84199999999,95018.8028722837,95064.979,94812.35800000001,94219.97852412956,95404.73747587045
95154.5,95211.88,94851.25,95095.75020797641,94857.66,95157.408,95043.47507732303,95092.94,94846.75850000001,94259.05871214916,95434.45828785087
95172.4,95221.69,94978.33,95121.30013865094,95154.5,95126.60800000001,95066.9159723552,95107.923,94886.27900000001,94324.43941387247,95448.11858612754
95126.39,95283.99,95063.4,95122.99675910063,95172.41,95091.88600000001,95077.72943192699,95136.83099999999,94918.198,94379.5718104546,95456.82418954541
95118.89,95199.97,95071.21,95121.62783940042,95126.39,95085.96599999999,95085.21317157662,95145.94399999999,94944.679,94422.31189783504,95467.04610216497
95181.7,95212.0,94971.44,95141.65189293362,95118.89,95150.776,95102.75623128995,95155.80900000001,94972.7645,94463.66825198477,95481.86074801524
95272.04,95272.05,95076.68,95185.11459528908,95181.7,95174.284,95133.53509832814,95165.84599999999,94998.625,94483.62979906473,95513.62020093527
95123.33,95315.5,95078.5,95164.51973019273,95272.05,95164.47,95131.67962590484,95145.53899999999,95024.813,94543.06497942552,95506.56102057447
95190.49,95211.41,95048.3,95173.17648679516,95123.33,95177.29,95142.37242119486,95134.588,95051.0405,94595.13494863625,95506.94605136376
95167.83,95278.85,95102.76,95171.39432453012,95190.5,95187.07800000001,95147.0010718867,95136.522,95080.2325,94678.72296642754,95481.74203357246
95032.57,95183.61,95010.0,95125.11954968676,95167.83,95157.25200000001,95126.19542245274,95154.014,95109.4965,94837.94155332958,95381.0514466704
94907.89,95130.24,94900.82,95052.70969979119,95032.58,95084.422,95086.50352746133,95129.35299999999,95111.1465,94845.25160820584,95377.04139179416
94928.2,95015.18,94800.0,95011.20646652745,94907.88,95045.396,95057.7210679229,95104.933,95106.428,94830.74557984935,95382.11042015065
94623.67,95231.58,94010.0,94882.02764435163,94928.2,94932.032,94978.80269193691,95054.661,95095.746,94765.08399388578,95426.40800611422
94511.12,94794.79,94404.9,94758.3917629011,94623.68,94800.69,94893.76947522111,94993.88399999999,95069.914,94648.59474611052,95491.23325388948
93900.01,94578.89,93600.0,94472.26450860074,94511.11,94574.178,94713.08593427182,94865.715,95010.762,94339.28354908498,95682.24045091502
93945.01,94117.5,93800.37,94296.51300573382,93900.01,94381.60199999998,94573.4357644042,94733.012,94949.429,94131.67895120241,95767.1790487976
93652.0,93945.01,93600.0,94081.67533715589,93945.0,94126.362,94405.90198905798,94585.879,94865.709,93884.04220765516,95847.37579234484
93612.89,93880.0,93367.52,93925.41355810393,93652.0,93924.20599999999,94261.71799104744,94428.11899999999,94781.3535,93674.81210784346,95887.89489215653
93858.55,93880.0,93345.0,93903.12570540264,93612.89,93793.692,94188.4147199479,94297.191,94716.85650000001,93551.60155798862,95882.1114420114
93352.65,93949.52,93121.0,93719.63380360176,93858.55,93684.22,94036.45749813919,94129.199,94641.6065,93329.50686125788,95953.70613874211
93135.32,93770.41,93087.97,93524.86253573452,93352.65,93522.282,93872.61431665934,93951.94200000001,94540.64749999999,93091.17494049801,95990.12005950198
93738.2,93871.02,93009.52,93595.97502382302,93135.32,93539.522,93848.17534999401,93832.942,94468.9375,93009.19165942878,95928.68334057122
93583.96,93908.24,93500.0,93591.97001588202,93738.19,93533.736,93800.13619544964,93728.971,94391.81599999999,92915.43621816068,95868.1957818393
93948.42,94274.29,93368.93,93710.78667725468,93583.96,93551.71,93827.09688718607,93672.701,94333.29250000001,92885.75190725163,95780.83309274839
93906.41,93973.61,93413.72,93775.99445150312,93948.41,93662.462,93841.51745315224,93673.341,94269.528,92867.71409614822,95671.34190385179
93722.71,94080.0,93639.87,93758.23296766877,93906.41,93779.94,93819.91609803363,93651.111,94192.0615,92853.71224242556,95530.41075757443
93280.26,93979.45,93264.14,93598.90864511252,93722.72,93688.352,93721.79680748205,93613.937,94099.908,92777.83828311048,95421.97771688951
93581.53,93581.53,93240.03,93593.11576340835,93280.27,93687.86600000001,93696.29375157622,93610.801,94019.45999999999,92783.82390678347,95255.09609321652
93901.29,94060.35,93517.38,93695.8405089389,93581.53,93678.44,93733.56579674418,93615.075,93956.133,92844.7291509967,95067.5368490033
93731.65,93947.99,93319.99,93707.77700595927,93901.29,93643.488,93733.2174700634,93652.975,93891.087,92899.08272273824,94883.09127726176
93851.11,93967.21,93723.29,93755.55467063951,93731.66,93669.16799999999,93754.65247550642,93724.554,93838.24799999999,92969.34488865467,94707.15111134532
93892.35,94023.84,93686.68,93801.15311375968,93851.1,93791.58599999998,93779.6883890507,93739.96900000001,93786.4555,93083.45481372702,94489.45618627298
93793.27,94068.56,93730.95,93798.52540917313,93892.35,93833.934,93782.15777285966,93760.9,93744.93549999999,93162.35730219012,94327.51369780986
93923.14,93953.09,93469.56,93840.06360611544,93793.27,93838.304,93807.790905067,93758.372,93715.5365,93247.71521711157,94183.35778288843
93750.69,94277.23,93722.06,93810.27240407697,93923.14,93842.112,93797.40892232754,93742.8,93708.0705,93247.94236025584,94168.19863974417
92680.52,93820.9,92613.0,93433.68826938466,93750.68,93607.994,93594.33820917708,93638.581,93644.84599999999,93008.17158034396,94281.52041965602
91883.99,93120.0,91820.46,92917.12217958979,92680.52,93206.322,93283.36580750853,93498.954,93556.4455,92543.92361365304,94568.96738634697
92130.21,92473.32,91530.45,92654.81811972652,91884.0,92873.71,93073.70111523423,93353.822,93482.3115,92286.63970646301,94677.98329353698
92120.6,92227.17,91800.0,92476.74541315102,92130.21,92513.202,92900.41000337346,93175.753,93395.414,92069.36512259177,94721.46287740824
93832.83,94200.0,91980.53,92928.77360876735,92120.6,92529.63,93069.94091185101,93185.87100000001,93419.423,92079.32071986578,94759.52528013421
94583.99,94684.09,93570.0,93480.5124058449,93832.82,92910.324,93345.22256424173,93259.15900000001,93491.85650000001,92062.76244613712,94920.9505538629
94417.04,94622.75,93939.29,93792.68827056327,94583.98,93416.93400000001,93540.09846165232,93311.628,93525.7985,92040.91255211075,95010.68444788926
94338.8,95024.5,94296.75,93974.72551370885,94417.04,93858.652,93685.31692317007,93366.181,93563.5405,92034.70817438433,95092.37282561568
92076.0,94376.3,91901.57,93341.81700913924,94338.8,93849.732,93392.71384623006,93181.46699999999,93469.91949999999,91816.11011710149,95123.72888289849
92784.75,93027.69,91948.0,93156.12800609283,92076.0,93640.11600000001,93282.17496509732,93084.87299999999,93413.8365,91746.3339087965,95081.33909120351
92792.05,92893.4,92389.28,93034.76867072856,92784.76,93281.728,93193.06133507962,93096.026,93367.30350000001,91684.2240887807,95050.38291121932
92450.0,92907.03,92375.15,92839.84578048572,92792.05,92888.31999999999,93057.95927415605,93152.62700000001,93325.7905,91593.43615414736,95058.14484585264
92435.57,92575.76,92033.73,92705.08718699048,92450.0,92507.674,92944.79758794585,93183.16300000002,93268.49250000001,91496.40341861352,95040.58158138649
92476.35,92702.43,92303.21,92628.84145799367,92435.73,92587.74399999999,92859.62529922843,93218.738,93197.24549999999,91417.71522502508,94976.7757749749
92509.59,92654.74,92250.0,92589.09097199579,92476.35,92532.712,92795.98251755052,93086.414,93136.1425,91349.96349189342,94922.32150810659
92448.0,92832.29,92344.07,92542.06064799719,92509.6,92463.902,92732.71296890496,92872.815,93065.987,91287.84520982171,94844.12879017828
92596.08,92750.0,92357.71,92560.0670986648,92448.0,92493.118,92707.87061092224,92690.719,93001.1735,91255.65803949273,94746.68896050728
92816.0,93040.1,92568.5,92645.37806577655,92596.08,92569.204,92727.53049984547,92538.439,92952.31000000001,91245.88038877712,94658.7396112229
92860.75,92910.03,92770.0,92717.1687105177,92816.0,92646.084,92751.7522271463,92616.914,92899.1905,91254.99987813598,94543.38112186402
93933.38,94741.68,92842.88,93122.57247367848,92860.75,92930.842,92966.59364039241,92731.777,92908.325,91242.33068355828,94574.31931644172
94023.88,94151.52,93831.24,93423.00831578566,93933.38,93246.01800000001,93158.82752395743,92854.95999999999,92975.493,91241.2473376838,94709.7386623162
94113.69,94271.29,93664.06,93653.23554385711,94023.88,93549.54000000001,93332.43888323789,93021.329,93086.978,91361.52314986565,94812.43285013436
94232.68,94285.12,93984.0,93846.38369590475,94113.69,93832.876,93496.11908628553,93201.04,93192.1015,91455.93011316338,94928.27288683662
94539.85,94958.85,94232.67,94077.53913060317,94232.68,94168.696,93685.8883433245,93407.39,93313.064,91554.26329151115,95071.86470848885
95587.12,96054.79,94524.43,94580.73275373544,94539.86,94499.44399999999,94031.56682635641,93715.14300000001,93400.7785,91377.70881553092,95423.84818446908
95679.17,96250.0,95372.35,94946.87850249029,95587.12,94830.50200000001,94331.13103974615,94038.26,93455.5375,91246.84846678047,95664.22653321954
95412.0,95982.62,94909.12,95101.9190016602,95679.17,95090.16399999999,94527.65266888321,94319.852,93505.28550000001,91164.53795398757,95846.03304601245
94868.42,95590.52,94606.4,95024.0860011068,95412.0,95217.312,94589.61036544989,94525.09400000001,93531.7665,91139.89055802979,95923.64244197021
94120.94,95047.71,93189.59,94723.03733407121,94868.41,95133.53,94504.39757173172,94651.113,93634.0135,91330.97818894516,95937.04881105485
93875.68,94416.72,93779.8,94440.58488938081,94120.92,94791.242,94390.08528596231,94645.34300000001,93688.56,91418.78082686065,95958.33917313935
94166.88,94290.91,93712.45,94349.34992625388,93875.69,94488.78400000001,94349.50250669644,94659.64300000001,93757.3015,91518.78389529456,95995.81910470544
93564.04,94222.5,93450.17,94087.57995083593,94166.88,94119.19200000001,94206.69114184253,94604.678,93813.0035,91657.55392639716,95968.45307360285
93899.68,93964.15,93504.67,94024.94663389062,93564.01,93925.44399999999,94150.87093423479,94571.378,93886.209,91830.5962743523,95941.82172564771
93488.84,93899.67,93375.58,93846.24442259375,93899.67,93799.024,94030.50167346481,94466.27699999999,93936.83350000001,91979.91457948192,95893.7524205181
93576.0,93756.0,93375.38,93756.16294839584,93488.83,93739.08799999999,93947.86500556211,94265.165,93990.15400000001,92141.87795066657,95838.43004933344
94401.14,94509.42,93489.03,93971.15529893056,93576.0,93785.93999999999,94030.27864091445,94137.362,94087.811,92381.69053633405,95793.93146366595
93607.74,94408.72,93578.77,93850.01686595372,94401.13,93794.68000000001,93953.45343347546,93956.936,94138.394,92563.55516684485,95713.23283315515
94098.91,94105.12,93594.56,93932.98124396914,93607.74,93834.526,93979.90008193447,93879.985,94202.5395,92755.13910029392,95649.93989970608
93838.04,94098.91,93728.22,93901.3341626461,94098.9,93904.36600000001,93954.10733976457,93851.695,94251.404,92934.64532874341,95568.16267125658
93553.91,93838.04,93500.0,93785.52610843074,93838.04,93899.948,93881.34418708009,93819.518,94232.4305,92885.78066988713,95579.08033011288
93792.02,93937.19,93547.4,93787.69073895384,93553.91,93778.124,93865.1034257928,93782.03199999999,94220.8375,92862.68530885673,95578.98969114326
93757.58,93792.02,93568.38,93777.65382596923,93792.02,93808.092,93845.55371201229,93801.38600000001,94203.03199999999,92829.71264541998,95576.35135458001
93684.1,93800.0,93664.08,93746.46921731283,93757.57,93725.13,93816.19849164641,93779.82800000001,94175.603,92782.99899070819,95568.20700929181
93428.46,93756.02,93304.0,93640.46614487522,93684.11,93643.214,93745.70058407434,93773.79000000001,94120.03349999999,92700.19803505944,95539.86896494054
93413.06,93486.29,92888.0,93564.66409658348,93428.47,93615.044,93685.22047787899,93757.49600000001,94011.33050000001,92739.21477887542,95283.4462211246
93326.23,93536.75,93284.0,93485.186064389,93413.07,93521.886,93619.94948190099,93650.005,93893.6835,92857.73184467219,94929.63515532781
93444.64,93705.08,93200.0,93471.67070959267,93326.24,93459.298,93588.07503064626,93633.695,93795.3155,93027.47368445428,94563.15731554572
93820.76,93972.0,93407.07,93588.0338063951,93444.65,93486.62999999999,93630.38138871058,93605.88,93742.9325,93163.50908678604,94322.35591321395
94031.76,94058.79,93600.28,93735.94253759674,93820.75,93607.29,93703.35931803593,93625.25200000001,93738.4735,93170.02990245771,94306.91709754227
94175.89,94450.85,93671.48,93882.59169173117,94031.77,93759.856,93789.27398748393,93687.45,93753.48400000001,93154.73796726292,94352.2300327371
94432.94,94500.0,93900.0,94066.04112782079,94175.89,93981.198,93906.30417157777,93751.542,93766.787,93119.51179413556,94414.06220586444
94090.49,94492.0,93922.0,94074.19075188052,94432.94,94110.36799999999,93939.79250401816,93784.833,93793.10949999999,93137.78242719345,94448.43657280653
94143.85,94189.16,93760.93,94097.41050125369,94090.5,94174.986,93976.89386692393,93830.80799999999,93805.318,93132.7604076936,94477.8755923064
94340.06,94380.44,93936.44,94178.29366750247,94143.84,94236.646,94042.92407293775,93921.96800000001,93847.87899999999,93152.30698189465,94543.45101810532
94627.07,94823.75,94148.34,94327.88577833498,94340.06,94326.88200000001,94149.1324233127,94043.36899999999,93900.4325,93135.94022674614,94664.92477325385
94786.23,94852.7,94579.83,94480.66718555667,94627.08,94397.54000000001,94264.96834634675,94189.36899999999,93919.687,93085.84433335572,94753.52966664429
94978.48,95151.15,94687.87,94646.60479037112,94786.23,94575.138,94394.69773792007,94342.753,93988.224,93044.27598135275,94932.17201864725
94802.98,94997.32,94685.81,94698.72986024742,94978.48,94706.96399999999,94468.93087648005,94440.975,94023.42749999999,93011.99599077957,95034.85900922041
94591.79,94952.29,94542.0,94663.08324016495,94802.99,94757.31000000001,94491.26889893823,94496.97799999999,94061.115,93022.95057555365,95099.27942444636
95128.59,95381.7,94392.0,94818.25216010997,94591.78,94857.61399999999,94607.14546276763,94592.24799999999,94139.849,93027.45512557149,95252.24287442851
94862.72,95516.0,94699.69,94833.07477340665,95128.59,94872.91199999998,94653.61356044623,94635.226,94193.38399999999,93048.87921890453,95337.88878109545
95234.36,95234.37,94803.03,94966.83651560445,94862.73,94924.088,94759.20382218328,94749.613,94267.223,93052.69297445583,95481.75302554417
95010.33,95299.24,94913.75,94981.33434373631,95234.37,94965.558,94804.86312724085,94836.261,94333.5345,93108.2846738159,95558.78432618409
95708.07,96000.0,94984.84,95223.57956249088,95010.34,95188.81399999998,94969.0825586516,94973.062,94447.515,93154.5190256272,95740.5109743728
95596.48,95800.0,95395.21,95347.87970832727,95708.07,95282.392,95083.15482071493,95070.003,94556.686,93262.74135132898,95850.63064867102
95574.99,95697.01,95380.04,95423.58313888486,95596.48,95424.84599999999,95172.57939876677,95148.879,94669.124,93435.98802574434,95902.25997425565
95822.0,95880.0,95505.35,95556.38875925657,95575.0,95542.374,95290.65587171826,95233.231,94787.992,93594.13619023623,95981.84780976377
96150.0,96211.54,95640.05,95754.25917283772,95822.01,95770.308,95446.90025867856,95367.93299999999,94904.454,93654.74703221937,96154.16096778063
96755.51,96799.86,96036.86,96088.00944855847,96150.0,95979.796,95684.82930255518,95584.30500000001,95040.6415,93610.71559506329,96470.56740493671
96708.0,96808.37,96538.77,96294.67296570566,96755.51,96202.1,95870.86033845422,95742.246,95167.247,93616.42524141293,96718.06875858708
96732.99,96876.38,96469.46,96440.77864380379,96708.0,96433.7,96027.611186008,95929.273,95282.2495,93623.34615428702,96941.15284571299
96850.01,96895.0,96609.42,96577.1890958692,96733.0,96639.302,96177.13824309745,96090.838,95420.2255,93720.15452795301,97120.29647204699
96458.17,96988.05,96436.0,96537.5160639128,96850.01,96700.936,96228.23492617064,96235.622,95535.94149999999,93887.39913029112,97184.48386970886
97256.49,97440.91,95924.6,96777.17404260855,96458.17,96801.132,96415.19039413962,96390.464,95681.763,93964.11999322032,97399.4060067797
96455.01,97323.16,96164.78,96669.78602840571,97256.48,96750.534,96422.43032247786,96476.317,95773.16,94097.80435916358,97448.51564083643
97229.74,97650.0,96040.04,96856.43735227048,96455.01,96849.88399999999,96569.21390020916,96641.792,95895.3355,94167.45661163414,97623.21438836586
96757.57,97591.84,96325.44,96823.48156818033,97229.75,96831.396,96603.4604638075,96735.349,95984.29000000001,94272.04295899512,97696.53704100489
97319.74,97350.0,96400.0,96988.90104545356,96757.57,97003.71,96733.69310675158,96852.323,96110.128,94393.50760507384,97826.74839492615
97317.74,97777.0,97200.0,97098.51403030238,97319.74,97015.96,96839.88345097857,96908.546,96246.4255,94606.22860575457,97886.62239424542
97306.46,97839.5,97300.0,97167.82935353492,97317.74,97186.25,96924.71555080064,96968.392,96355.31899999999,94738.58878159299,97972.04921840699
97212.68,97355.77,97040.16,97182.77956902329,97306.46,97182.83800000002,96977.07272338234,97016.361,96472.81700000001,94975.68083172372,97969.9531682763
96911.04,97212.69,96666.66,97092.1997126822,97212.69,97213.532,96965.06677367646,97022.464,96556.651,95167.63921792916,97945.66278207084
96984.79,97077.78,96758.17,97056.39647512147,96911.04,97146.542,96968.6528148262,97075.126,96655.374,95462.26219294156,97848.48580705843
96825.82,97080.96,96796.56,96979.53765008098,96984.79,97048.158,96942.68321213052,97032.059,96711.2615,95603.30950673533,97819.21349326466
96985.47,97000.0,96650.0,96981.51510005399,96825.83,96983.95999999999,96950.46262810678,97085.10500000001,96780.711,95800.17553514028,97761.24646485971
96966.85,97342.44,96856.98,96976.62673336934,96985.47,96934.79400000001,96953.44215026917,97058.81599999999,96850.304,96048.87009764266,97651.73790235734
97062.3,97090.91,96833.99,97005.1844889129,96966.85,96965.046,96973.23448658385,97089.289,96912.319,96269.70535535036,97554.93264464964
96813.41,97066.18,96766.51,96941.25965927527,97062.3,96930.77,96944.17548902315,97038.656,96945.4895,96408.79974379126,97482.17925620874
96765.34,96860.48,96590.28,96882.61977285019,96813.49,96918.674,96911.65994556439,96983.416,96945.981,96410.0062757379,97481.9557242621
96539.49,96918.56,96512.0,96768.24318190014,96765.35,96829.478,96843.9926827345,96906.719,96937.5555,96380.92891351918,97494.18208648083
96304.0,96645.83,96280.65,96613.4954546001,96539.49,96696.90800000001,96745.81219496459,96815.851,96916.106,96296.75975698887,97535.45224301112
96129.97,96529.84,96100.01,96452.32030306674,96304.0,96510.44200000001,96633.8408867892,96737.74399999999,96880.104,96167.84005562385,97592.36794437616
96554.32,96702.48,96107.84,96486.3202020445,96129.97,96458.624,96619.3825437366,96694.697,96884.9115,96183.42220851076,97586.40079148924
96488.53,96640.01,96402.82,96487.05680136301,96554.32,96403.26200000002,96595.59117214812,96660.96800000001,96846.5135,96146.59261610231,97546.4343838977
96757.58,96830.0,96482.51,96577.23120090869,96488.53,96446.88,96625.043686303,96638.179,96861.642,96184.64699040685,97538.63700959316
96666.66,96921.36,96666.66,96607.0408006058,96757.57,96519.41200000001,96632.61028879337,96608.16,96833.488,96174.34987970613,97492.62612029386
96504.79,96839.71,96472.43,96572.95720040388,96666.66,96594.376,96609.37023628548,96552.40900000001,96820.849,96146.07285953384,97495.62514046616
97016.01,97342.44,96504.79,96720.64146693592,96504.8,96686.714,96683.30473877903,96572.669,96805.6625,96165.37202658043,97445.95297341958
97521.35,97660.0,96759.12,96987.54431129062,97016.0,96893.278,96835.67660445557,96648.27,96815.84300000001,96136.01657335763,97495.66942664239
97868.2,98444.42,97406.54,97281.0962075271,97521.36,97115.402,97023.4081309182,96781.141,96843.93000000001,96043.1078589479,97644.75214105211
98026.0,98299.76,97837.63,97529.39747168473,97868.21,97387.26999999999,97205.69756166033,96953.341,96884.59599999999,95935.96929910113,97833.22270089886
98527.98,98697.86,98000.0,97862.2583144565,98025.99,97791.908,97446.11255044935,97193.14199999999,96965.443,95765.11174115894,98165.77425884106
98592.01,98976.91,98491.53,98105.50887630433,98527.97,98107.108,97654.45754127673,97396.911,97045.804,95642.05226271448,98449.55573728553
98311.52,98748.0,98300.0,98174.17925086957,98592.02,98265.142,97773.92344286278,97579.20999999999,97120.089,95611.98850268013,98628.18949731988
98272.7,98419.14,98196.96,98207.01950057971,98311.51,98346.04199999999,97864.610089615,97730.722,97184.4505,95592.9741538892,98775.92684611081
98296.37,98512.94,98250.0,98236.80300038648,98272.7,98400.116,97943.11189150318,97893.693,97250.9265,95588.24512808397,98913.60787191603
98174.18,98382.19,98067.99,98215.92866692433,98296.37,98329.356,97985.12427486623,98060.632,97306.5205,95596.70840823183,99016.33259176817
97950.01,98288.0,97887.2,98127.2891112829,98174.17,98200.95599999999,97978.73986125419,98154.032,97363.3505,95647.00490899356,99079.69609100644
98040.0,98095.06,97800.0,98098.19274085527,97950.01,98146.65199999999,97989.87806829887,98205.897,97427.0835,95709.57303277656,99144.59396722342
98304.51,98314.15,97848.48,98166.9651605702,98040.0,98153.014,98047.08387406271,98249.528,97515.3345,95808.50359631081,99222.16540368919
98200.0,98304.51,98052.97,98177.97677371347,98304.51,98133.73999999999,98074.8868060513,98266.928,97610.1345,95977.58818332033,99242.68081667967
98001.0,98200.01,97862.87,98118.98451580899,98200.01,98099.104,98061.45284131469,98214.23000000001,97703.686,96220.68855595343,99186.68344404658
98126.21,98196.51,97988.76,98121.39301053934,98001.0,98134.34400000001,98073.22687016656,98167.65,97782.2805,96392.04923105327,99172.51176894672
98127.54,98209.7,98039.91,98123.44200702623,98126.21,98151.852,98083.10198468172,98149.25200000001,97864.231,96608.371031475,99120.090968525
98271.88,98350.04,98095.17,98172.92133801749,98127.53,98145.326,98117.42526019413,98149.17,97939.946,96786.60109020775,99093.29090979224
97906.07,98306.22,97905.26,98083.97089201167,98271.87,98086.54000000001,98078.99703106792,98110.14,98001.9165,97015.52970998967,98988.30329001034
97690.37,97980.0,97532.58,97952.77059467445,97906.08,98024.414,98008.33757087374,98061.75899999999,98061.1955,97349.34864472284,98773.04235527717
97789.32,97859.6,97600.0,97898.28706311631,97690.37,97957.036,97968.51619435125,98045.68999999999,98099.861,97565.06120848269,98634.66079151732
97889.39,97923.07,97711.54,97895.32137541087,97789.32,97909.406,97954.1296135601,98030.62899999999,98118.263,97645.55483957626,98590.97116042375
97888.12,98016.97,97800.0,97892.92091694058,97889.4,97832.65400000001,97942.12786564007,97988.99,98119.25899999999,97648.69019982118,98589.8278001788
97973.05,98068.46,97750.0,97919.63061129373,97888.12,97846.05,97947.75007188732,97966.295,98116.6115,97643.24597414827,98589.97702585172
98035.04,98080.15,97828.38,97958.10040752916,97973.05,97914.984,97963.6209679078,97969.699,98091.9645,97659.19222496185,98524.73677503815
97657.94,98152.02,97514.79,97858.04693835278,98035.05,97888.708,97908.04261010638,97922.872,98045.261,97638.90526370796,98451.61673629204
97704.6,97874.68,97549.99,97806.89795890186,97657.95,97851.75,97871.05304463248,97880.578,98014.91500000001,97601.69092582927,98428.13907417074
98016.26,98049.99,97687.77,97876.68530593457,97704.6,97877.378,97897.45430924476,97855.01599999999,98002.09300000001,97607.03330494443,98397.15269505559
97961.56,98139.13,97909.85,97904.97687062305,98016.26,97875.08,97909.10988938206,97860.565,97985.3525,97615.20832974436,98355.49667025563
98166.26,98350.0,97931.23,97992.07124708203,97961.56,97901.324,97955.86445494895,97908.15400000001,97984.9565,97615.64692520782,98354.26607479218
98599.02,98671.02,98166.25,98194.38749805468,98166.26,98089.54000000001,98072.80182677641,97989.124,98017.40699999999,97557.96971378707,98476.84428621292
98362.43,98778.43,98344.0,98250.40166536979,98599.02,98221.106,98125.46149463525,98036.428,98033.52849999999,97548.8202716577,98518.23672834226
98417.25,98484.85,98265.91,98306.0177769132,98362.43,98301.304,98178.5139501561,98089.341,98039.1655,97538.81814333079,98539.51285666921
98220.5,98419.14,98143.2,98277.51185127549,98417.25,98353.09199999999,98186.14777740045,98114.086,98040.1905,97538.37401660185,98542.00698339814
98213.43,98391.59,98154.18,98256.15123418366,98220.51,98362.526,98191.10818150945,98131.925,98050.812,97543.52537425725,98558.09862574276
98123.53,98322.35,98050.0,98211.94415612245,98213.44,98267.428,98178.82123941682,98178.484,98050.678,97543.4738237091,98557.8821762909
98227.48,98227.49,98105.41,98217.1227707483,98123.53,98240.438,98187.66828679558,98230.772,98055.675,97543.3391432352,98568.01085676481
98187.96,98227.49,98069.0,98207.40184716554,98227.49,98194.58,98187.72132556002,98247.94200000001,98051.479,97545.26067098773,98557.69732901228
98357.46,98522.76,98187.96,98257.4212314437,98187.97,98221.972,98218.58290273092,98287.53199999999,98074.0485,97555.03857565354,98593.05842434647
98358.98,98500.0,98264.78,98291.2741542958,98357.46,98251.08200000001,98244.10964768894,98306.80399999999,98107.479,97606.71358918358,98608.24441081643
98451.47,98500.0,98304.82,98344.67276953053,98358.98,98316.67,98281.8115299273,98292.049,98140.5865,97640.83476966765,98640.33823033236
98268.77,98464.84,98268.77,98319.3718463537,98451.48,98324.928,98279.44034266779,98282.68299999999,98159.55549999999,97671.2812283477,98647.82977165228
97861.04,98268.78,97777.77,98166.5945642358,98268.77,98259.54400000001,98203.36755309183,98227.062,98158.2015,97666.61898832904,98649.78401167096
97652.2,97943.02,97637.93,97995.12970949055,97861.04,98118.492,98103.15527071149,98170.23199999999,98142.159,97606.19696454493,98678.12103545507
97737.48,97776.68,97600.0,97909.24647299369,97652.21,97994.192,98036.66885785485,98122.63699999999,98127.28099999999,97563.02532697236,98691.53667302761
97641.63,97822.16,97615.13,97820.0409819958,97737.48,97832.224,97964.84361097214,98074.447,98126.4655,97559.31401642092,98693.6169835791
97770.01,97956.66,97569.04,97803.3639879972,97641.62,97732.472,97929.4193180681,98028.7,98129.736,97572.15382757425,98687.31817242576
97689.96,98018.96,97680.18,97765.5626586648,97770.01,97698.25600000001,97885.88126023754,97978.9,98113.421,97523.69002326332,98703.15197673668
97855.06,97967.08,97276.79,97795.39510577654,97689.96,97738.82800000001,97880.2773947398,97928.66,98108.096,97510.71769283598,98705.47430716403
98028.98,98281.89,97702.3,97873.25673718436,97855.06,97797.128,97907.31423205983,97895.66,98101.232,97503.51300256088,98698.95099743913
98035.17,98332.54,97937.82,97927.22782478959,98028.98,97875.836,97930.56073532166,97854.03,98073.0395,97522.88201952199,98623.19698047801
97731.08,98078.94,97673.57,97861.84521652639,98035.17,97868.05,97894.29151071773,97800.261,98041.472,97488.78340388233,98594.16059611765
