open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,average_price,price_change
3273.61,3275.53,3264.77,3267.04,4179.5899,13668321.241539,40077,2227.1285,7283228.41121,3270.15,-6.570000000000164
3267.05,3270.0,3257.42,3265.55,5538.7822,18078364.465456,49425,2666.7841,8705487.316617,3263.71,-1.5
3265.55,3267.72,3236.54,3245.64,7443.4878,24187195.930332,68918,3012.441,9788389.486063,3252.13,-19.91000000000031
3245.65,3252.24,3237.6,3247.96,5068.2413,16450649.055574,45099,2658.7571,8630683.520919,3244.92,2.3099999999999454
3247.96,3248.56,3231.83,3236.8,5534.5624,17927954.719103,42004,2104.2172,6814855.002006,3240.1949999999997,-11.159999999999854
3236.8,3243.0,3230.0,3239.11,4481.0077,14502011.810808,39875,2122.1704,6869485.377137,3236.5,2.3099999999999454
3239.08,3246.22,3233.0,3246.0,3681.7333,11929451.500878,33543,1824.5037,5912407.444097,3239.6099999999997,6.920000000000073
3246.0,3251.13,3237.95,3238.06,4764.008,15463963.87551,37625,2243.8999,7284555.928491,3244.54,-7.940000000000055
3238.06,3244.58,3222.73,3235.72,9117.1608,29462678.115106,44098,2741.1343,8862899.815929,3233.6549999999997,-2.3400000000001455
3235.72,3240.3,3217.56,3224.64,9500.0823,30683854.598345,47783,3622.6598,11699730.024933,3228.9300000000003,-11.079999999999927
3224.64,3244.41,3223.53,3244.0,5395.231,17451051.507772,44544,2895.876,9367370.519302,3233.9700000000003,19.360000000000127
3244.0,3256.1,3243.06,3256.1,6713.2099,21813299.25903,55223,3076.0125,9995999.92063,3249.58,12.099999999999909
3256.09,3280.5,3254.04,3273.81,12319.6434,40247977.970441,71020,8084.9223,26402380.388116,3267.27,17.7199999999998
3273.81,3281.23,3267.45,3272.6,4777.0516,15643909.693156,47376,2172.6761,7115283.429995,3274.34,-1.2100000000000364
3272.6,3275.62,3258.3,3267.61,8357.3724,27287282.037222,51522,3333.9479,10888977.617303,3266.96,-4.989999999999782
3267.62,3280.0,3258.36,3278.52,5322.3801,17401013.040237,49575,2932.5278,9589010.949351,3269.1800000000003,10.900000000000091
3278.52,3282.94,3266.5,3271.33,4119.3617,13486013.243468,44694,2021.4597,6619205.031368,3274.7200000000003,-7.190000000000055
3271.33,3277.9,3262.0,3274.99,5486.8559,17946488.624217,60110,2952.7529,9658944.814272,3269.95,3.6599999999998545
3275.0,3275.78,3259.06,3271.79,5795.2263,18946730.124101,66678,2911.5903,9518747.858079,3267.42,-3.2100000000000364
3271.78,3280.94,3267.51,3278.37,5100.0272,16699765.044208,43129,2443.5822,8002570.275136,3274.2250000000004,6.589999999999691
3278.37,3283.54,3269.6,3278.45,4291.9093,14062125.336144,41377,2008.9776,6584422.819344,3276.5699999999997,0.07999999999992724
3278.46,3300.69,3275.84,3299.54,6442.2651,21190653.071077,55802,3801.2537,12507111.250561,3288.2650000000003,21.079999999999927
3299.54,3320.18,3299.22,3307.1,12280.4578,40651707.116609,80287,7808.3277,25852006.718978,3309.7,7.559999999999945
3307.1,3308.5,3286.25,3288.67,5714.0729,18833452.604797,44858,2573.4597,8481668.488877,3297.375,-18.429999999999836
3288.68,3294.43,3281.36,3282.83,4435.6183,14585702.614671,44212,2188.8537,7197983.146487,3287.895,-5.849999999999909
3282.83,3286.98,3278.7,3283.37,4544.4493,14919945.540513,52172,2176.4593,7145321.841381,3282.84,0.5399999999999636
3283.38,3289.41,3274.12,3289.08,4680.602,15361077.459832,40067,2058.4512,6756308.612794,3281.765,5.699999999999818
3289.08,3289.94,3279.64,3289.79,3637.4813,11949189.664944,27182,2435.2507,8000009.51647,3284.79,0.7100000000000364
3289.78,3290.91,3278.35,3286.0,3475.8512,11413891.355517,31254,1868.6312,6136219.339771,3284.63,-3.7800000000002
3286.0,3289.41,3278.89,3283.49,5420.0322,17795289.825949,22925,1986.8334,6526127.924138,3284.1499999999996,-2.5100000000002183
3283.5,3285.28,3274.28,3279.8,2907.8463,9538049.517798,24133,1625.142,5330806.10773,3279.78,-3.699999999999818
3279.81,3281.33,3267.37,3270.33,4761.3496,15588597.431341,30927,2892.5025,9471613.852012,3274.35,-9.480000000000018
3270.33,3274.0,3263.49,3266.87,4012.1655,13114339.836726,38152,2058.2742,6728819.386353,3268.745,-3.4600000000000364
3266.87,3271.36,3235.47,3239.98,10302.4579,33501297.9974,53282,4488.0955,14595902.462854,3253.415,-26.889999999999873
3239.98,3244.95,3224.49,3238.67,9390.8735,30384926.6475,61397,4015.0017,12993799.43531,3234.72,-1.3099999999999454
3238.67,3246.31,3234.21,3244.62,4606.0124,14926106.37116,38741,2052.2537,6651001.654933,3240.26,5.949999999999818
3244.63,3258.38,3241.5,3253.02,5827.9847,18944799.509585,39072,2934.3684,9537784.375465,3249.94,8.389999999999873
3253.03,3265.52,3247.97,3250.61,5857.2876,19075406.776431,46110,2282.1041,7433042.950387,3256.745,-2.4200000000000728
3250.6,3271.38,3247.89,3267.09,13713.8462,44668642.939577,66231,5616.9954,18304691.76596,3259.635,16.490000000000236
3267.09,3280.78,3266.0,3269.1,14599.7319,47806986.43322,72937,9598.9145,31431876.993496,3273.3900000000003,2.0099999999997635
3269.09,3296.14,3265.5,3285.68,11733.1916,38546757.587738,78857,6426.3208,21115780.977139,3280.8199999999997,16.58999999999969
3285.68,3288.0,3268.66,3281.67,6474.2858,21221425.483284,58219,2488.4818,8157120.562423,3278.33,-4.0099999999997635
3281.67,3292.43,3278.37,3288.57,8791.4505,28895078.311027,49988,4024.0746,13225410.440923,3285.3999999999996,6.900000000000091
3288.57,3300.0,3280.74,3285.15,6115.9876,20130844.594944,44881,2488.8902,8191929.189541,3290.37,-3.4200000000000728
3285.15,3288.97,3276.89,3280.12,4183.7122,13732076.3312,34573,2034.1089,6676652.421789,3282.93,-5.0300000000002
3280.11,3289.31,3273.58,3281.67,4244.7552,13930829.798091,43314,2026.451,6651229.982414,3281.4449999999997,1.5599999999999454
3281.66,3282.94,3263.52,3266.28,6758.2345,22110796.725375,54686,2457.9938,8040645.470038,3273.23,-15.379999999999654
3266.27,3268.2,3234.38,3240.62,13279.9258,43100705.357255,84906,5235.3429,16987443.313536,3251.29,-25.65000000000009
3240.62,3269.22,3239.23,3267.3,5560.4561,18094650.54938,57902,3041.5914,9900468.737133,3254.225,26.68000000000029
3267.3,3339.0,3265.51,3308.56,27882.9084,92356170.291998,174117,15945.8851,52810405.460232,3302.255,41.25999999999976
3308.55,3312.4,3252.77,3261.48,22011.3895,72304410.479194,161755,10385.6677,34123104.553516,3282.585,-47.070000000000164
3261.47,3270.95,3237.0,3255.96,15001.7336,48798784.226441,122649,7412.9655,24121304.060841,3253.975,-5.5099999999997635
3255.96,3267.33,3235.69,3242.72,9997.4831,32505489.020563,104272,4341.8784,14121320.723536,3251.51,-13.240000000000236
3242.73,3260.49,3238.77,3239.01,12135.1919,39419344.008029,84535,6477.6372,21045272.97269,3249.63,-3.7199999999998
3239.01,3239.01,3213.0,3225.83,15743.3482,50753318.811457,94899,7683.0351,24767119.570283,3226.005,-13.180000000000291
3225.82,3233.53,3181.3,3191.36,19412.2615,62170954.260828,149668,8139.2571,26075532.989871,3207.415,-34.460000000000036
3191.37,3209.74,3183.5,3201.66,12775.6445,40862945.060768,91991,6656.5694,21295677.930281,3196.62,10.289999999999964
3201.66,3205.9,3161.7,3169.36,19169.4537,60927927.92765,131267,8618.1586,27391109.294844,3183.8,-32.29999999999973
3169.36,3176.98,3124.18,3155.8,39329.0438,124143428.297966,257812,17816.9882,56268594.863006,3150.58,-13.559999999999945
3155.81,3156.84,3106.74,3118.61,44194.6647,138181068.257189,273060,22404.168,70068122.916611,3131.79,-37.19999999999982
3118.61,3123.81,3055.88,3057.16,65456.7109,202021611.407936,331847,28916.3433,89253021.415433,3089.8450000000003,-61.45000000000027
3057.15,3085.54,3040.0,3046.96,43707.9838,133739439.571645,324274,22383.7993,68514263.054803,3062.77,-10.190000000000055
3046.97,3091.38,3033.05,3060.05,35718.1624,109633188.44131,250538,18620.136,57168123.933822,3062.215,13.080000000000382
3060.05,3060.98,2920.0,3034.41,159871.081,480422716.903205,572227,71576.6835,215143801.396438,2990.49,-25.640000000000327
3034.4,3078.04,3026.01,3049.0,68354.3412,208874910.9924,329835,32209.7005,98435667.109214,3052.025,14.599999999999909
3049.01,3060.51,3005.68,3009.91,41451.9942,125728801.695071,228426,19764.944,59960615.519979,3033.0950000000003,-39.100000000000364
3009.91,3037.08,3004.2,3020.79,31014.2351,93570664.891013,193152,17364.4225,52378753.305115,3020.64,10.88000000000011
3020.79,3034.23,2986.4,3007.6,35346.8651,106215170.718061,247482,17416.5694,52334316.484557,3010.315,-13.190000000000055
3007.61,3037.91,2993.0,3025.07,26030.7461,78554550.558678,215934,13672.4139,41260146.339174,3015.455,17.460000000000036
3025.06,3104.85,3011.71,3091.36,33191.6844,101592525.901149,216079,19059.3444,58341406.8057,3058.2799999999997,66.30000000000018
3091.36,3120.01,3083.13,3114.39,41226.7796,127898037.52823,204140,20161.9008,62561776.560087,3101.57,23.029999999999745
3114.39,3143.2,3112.71,3131.96,19047.802,59590474.668852,85677,10257.5781,32086121.632734,3127.955,17.570000000000164
3131.97,3140.99,3126.0,3137.51,7836.0582,24558701.234806,54612,3670.7554,11505220.318701,3133.495,5.540000000000418
3137.51,3148.54,3125.65,3134.3,12504.907,39200859.288978,96364,6169.3002,19342874.866068,3137.0950000000003,-3.2100000000000364
3134.31,3159.6,3133.69,3139.52,14586.5947,45921048.620611,105754,7271.5975,22895322.62197,3146.645,5.210000000000036
3139.51,3167.38,3132.11,3157.36,12143.3603,38321228.644896,108957,6118.8188,19310510.467245,3149.745,17.84999999999991
3157.36,3175.51,3155.0,3158.87,10452.1066,33083070.675411,81546,4244.7333,13436837.574444,3165.255,1.5099999999997635
3158.87,3175.0,3158.86,3172.96,7903.4749,25022171.173159,50622,3755.9985,11892606.213998,3166.9300000000003,14.090000000000146
3172.96,3182.69,3159.6,3161.99,10046.3709,31875954.406195,68581,4028.1772,12778208.466886,3171.145,-10.970000000000255
3162.0,3187.95,3158.18,3183.91,8560.6063,27180252.083008,68824,4489.6309,14257379.262289,3173.0649999999996,21.909999999999854
3183.91,3190.07,3171.01,3171.53,8068.483,25657113.809689,53857,3886.5265,12360930.511806,3180.54,-12.379999999999654
3171.53,3192.6,3169.41,3183.78,15312.8645,48738272.472545,95463,8372.1058,26653884.072234,3181.005,12.25
3183.78,3256.67,3178.27,3243.89,38015.3134,122708231.200102,197035,21017.0021,67803055.937235,3217.4700000000003,60.10999999999967
3243.9,3244.83,3219.97,3235.31,18555.5103,59938699.865462,109871,9052.9971,29243401.601623,3232.3999999999996,-8.590000000000146
3235.31,3235.62,3210.77,3217.62,10058.8023,32395881.07929,68248,4492.9091,14471193.462813,3223.1949999999997,-17.690000000000055
3217.61,3220.08,3180.59,3183.32,21352.7501,68218511.404672,105191,7771.3658,24824222.477444,3200.335,-34.289999999999964
3183.33,3233.18,3178.11,3208.7,39577.1601,126999897.665967,222453,20085.8655,64454664.160305,3205.645,25.36999999999989
3208.71,3233.27,3187.1,3191.56,41858.5887,134436254.803339,210432,17796.0565,57159145.885188,3210.185,-17.15000000000009
3191.56,3216.11,3187.08,3199.45,18096.0346,57983935.993789,125148,8665.4219,27760052.130059,3201.5950000000003,7.889999999999873
3199.45,3203.88,3172.12,3191.13,19722.4958,62864987.043967,151462,8939.4486,28502418.21549,3188.0,-8.319999999999709
3191.12,3212.99,3184.02,3212.6,14614.026,46806261.128416,107050,8125.9637,26032392.161026,3198.505,21.480000000000018
3212.6,3232.93,3207.23,3225.01,12052.0055,38811268.400406,95993,6195.617,19953219.906801,3220.08,12.41000000000031
3225.0,3235.99,3212.53,3214.38,10542.0126,33986598.159309,82694,5703.1488,18384822.936416,3224.26,-10.61999999999989
3214.37,3226.29,3194.86,3222.44,11305.8583,36324885.581951,104100,5156.5403,16568319.614169,3210.575,8.070000000000164
3222.45,3234.0,3212.0,3216.04,7408.4828,23878992.377924,53046,3661.5501,11805037.134618,3223.0,-6.4099999999998545
3216.04,3240.69,3213.83,3235.41,6446.6236,20808468.638156,36705,3576.2659,11541927.722681,3227.26,19.36999999999989
3235.41,3238.0,3222.63,3225.63,5124.0194,16552676.381784,46889,2266.3194,7321618.274436,3230.315,-9.779999999999745
3225.63,3242.65,3217.5,3221.79,10886.1282,35133745.494136,88189,5056.5145,16321564.087614,3230.075,-3.8400000000001455
3221.79,3245.77,3217.5,3230.33,18839.5294,60906081.866978,109558,8831.903,28550538.629752,3231.635,8.539999999999964
3230.34,3240.0,3205.17,3213.09,13913.3244,44774028.012259,94638,5979.3679,19246814.413667,3222.585,-17.25
3213.1,3241.37,3208.4,3240.79,10208.0462,32881955.392425,65773,4282.8866,13800603.324349,3224.885,27.690000000000055
3240.8,3252.35,3222.31,3226.41,10061.384,32554308.023312,71775,4995.0889,16163157.782484,3237.33,-14.390000000000327
3226.4,3235.5,3215.73,3230.32,7581.5049,24454951.524002,52266,2919.0711,9416491.666211,3225.615,3.9200000000000728
3230.31,3233.18,3216.62,3230.29,7189.0144,23174537.449966,44492,3085.1095,9946859.402225,3224.8999999999996,-0.01999999999998181
3230.29,3250.92,3230.29,3233.3,11190.0899,36245452.810269,64721,5682.7761,18406326.647416,3240.605,3.0100000000002183
3233.3,3248.55,3230.5,3232.63,8482.1708,27465238.764898,58916,3587.5033,11614886.068075,3239.525,-0.6700000000000728
3232.64,3237.63,3196.71,3199.52,12325.7353,39634217.791983,84036,4587.784,14752561.13771,3217.17,-33.11999999999989
3199.52,3218.61,3198.19,3209.5,9279.9467,29789770.137628,50220,4994.9389,16033407.495153,3208.4,9.980000000000018
3209.51,3210.23,3186.36,3199.6,11051.1664,35327102.5428,91510,4743.2973,15162937.61663,3198.295,-9.91000000000031
3199.61,3211.91,3186.73,3202.63,10724.6079,34289149.182715,86921,5537.1566,17708499.144095,3199.3199999999997,3.019999999999982
3202.63,3299.07,3202.22,3298.94,63216.9132,206384423.170993,254530,35518.7644,115939069.567916,3250.645,96.30999999999995
3298.93,3331.78,3276.03,3329.48,51262.6101,169147281.510467,287891,26362.2394,87026650.650538,3303.905,30.550000000000182
3329.49,3353.82,3324.98,3334.47,41882.4121,139889997.410572,258754,21852.0529,72990403.574588,3339.4,4.980000000000018
3334.47,3366.54,3334.2,3339.49,25666.0218,85971369.368499,178732,13066.7568,43783817.869906,3350.37,5.019999999999982
3339.49,3358.95,3323.91,3325.81,16436.6907,54949133.208569,106051,7218.1373,24143048.103055,3341.43,-13.679999999999836
3325.82,3375.71,3325.82,3372.31,13727.1344,46024775.84814,90908,7377.0296,24733017.234139,3350.7650000000003,46.48999999999978
3372.32,3442.59,3368.37,3434.99,36412.04,124211686.047886,158593,20831.3552,71061783.693088,3405.48,62.66999999999962
3434.99,3473.75,3432.54,3434.01,38976.3346,134410661.585645,180188,19461.723,67122987.66423,3453.145,-0.9799999999995634
3434.04,3447.0,3425.15,3432.41,13157.4547,45226141.50919,76083,6427.1327,22096203.081437,3436.075,-1.6300000000001091
3432.4,3435.9,3418.4,3430.78,8235.4263,28224589.623615,47836,3920.4346,13435480.556869,3427.15,-1.6199999999998909
3430.79,3454.11,3420.61,3451.52,13482.3476,46336759.089824,86907,7662.6947,26345905.994921,3437.36,20.730000000000018
3451.51,3460.79,3388.5,3398.82,33723.1161,115184049.500422,182099,15478.3459,52885285.470885,3424.645,-52.690000000000055
3398.82,3413.43,3392.62,3403.37,13357.8024,45458936.008144,85093,6865.5052,23366829.609329,3403.0249999999996,4.549999999999727
3403.37,3406.0,3381.6,3384.83,12537.1582,42535434.807922,70800,5237.9414,17770722.944637,3393.8,-18.539999999999964
3384.83,3387.88,3346.0,3363.38,20397.5497,68621289.027729,100668,7601.6283,25573538.433877,3366.94,-21.449999999999818
3363.38,3375.8,3362.0,3375.04,8312.1212,28013482.779089,46365,3785.1547,12757581.587492,3368.9,11.659999999999854
3375.04,3377.5,3366.0,3368.39,6031.7953,20331713.414683,33907,2088.6244,7042404.14229,3371.75,-6.650000000000091
3368.4,3388.44,3363.21,3380.78,8375.8276,28279391.013331,51698,4844.2796,16360154.526692,3375.825,12.38000000000011
3380.78,3391.5,3378.0,3384.3,12892.7645,43627056.827958,45227,7833.1141,26509752.299761,3384.75,3.519999999999982
3384.3,3385.84,3303.2,3316.2,39136.7594,130585887.867803,137081,14953.1012,49971077.352413,3344.52,-68.10000000000036
3316.21,3338.31,3300.21,3336.23,20061.7705,66496598.662506,97196,10133.0032,33610093.532046,3319.26,20.019999999999982
3336.22,3342.63,3329.04,3334.05,7719.9561,25752158.937206,45128,3718.4922,12405090.559582,3335.835,-2.169999999999618
3334.06,3356.0,3321.51,3351.27,15050.5856,50247377.992978,105623,8542.6136,28530294.057327,3338.755,17.210000000000036
3351.26,3365.16,3341.65,3357.5,20590.1608,69061465.433085,119341,11379.9417,38170616.558192,3353.4049999999997,6.239999999999782
3357.5,3359.03,3308.05,3328.61,32569.1366,108517407.219345,162842,15519.2019,51708348.560374,3333.54,-28.889999999999873
3328.62,3343.0,3265.44,3277.14,53199.9031,175467657.301529,290065,25121.0434,82906718.072659,3304.2200000000003,-51.48000000000002
3277.14,3333.21,3269.7,3333.04,37060.1033,122270729.699311,200459,19354.9133,63866236.999674,3301.455,55.90000000000009
3333.02,3361.72,3330.4,3340.41,27181.336,90911623.880625,163497,15229.7751,50941751.945299,3346.06,7.389999999999873
3340.4,3365.95,3330.9,3343.86,15737.5176,52648694.495762,139696,7454.7067,24942860.20861,3348.425,3.4600000000000364
3343.86,3350.89,3310.47,3325.97,14342.1766,47720262.659234,118436,6645.4344,22113881.811235,3330.68,-17.890000000000327
3325.96,3346.2,3319.5,3344.81,9346.9564,31144797.784192,83112,5532.9658,18437837.441063,3332.85,18.84999999999991
3344.81,3354.01,3326.23,3337.33,13577.9781,45329183.24836,111756,7802.114,26046744.542414,3340.12,-7.480000000000018
3337.34,3337.94,3311.92,3320.08,10260.0138,34091752.474906,84229,4634.8884,15400320.256662,3324.9300000000003,-17.26000000000022
3320.08,3320.09,3269.0,3297.62,19217.3647,63222348.711903,101260,8931.7388,29372589.452081,3294.545,-22.460000000000036
3297.62,3312.27,3290.6,3308.05,20602.8251,67993274.326828,91929,8981.3448,29645488.063727,3301.435,10.430000000000291
3308.04,3317.86,3307.5,3313.68,7509.1143,24871914.612208,69604,3593.6876,11902938.962311,3312.6800000000003,5.639999999999873
3313.68,3391.02,3313.68,3386.31,42469.8212,142885436.165972,186156,25059.0581,84322812.499612,3352.35,72.63000000000011
3386.3,3397.66,3355.0,3373.3,35791.6996,120972453.679523,153975,17688.9811,59804895.545726,3376.33,-13.0
3373.31,3377.49,3358.66,3361.01,11428.7934,38503428.617075,64406,5303.5703,17871789.258848,3368.075,-12.299999999999727
3361.01,3372.47,3347.79,3371.07,9271.8862,31146226.372849,55561,4578.836,15388714.014385,3360.13,10.059999999999945
3371.07,3376.51,3359.28,3366.71,23978.1347,80761278.595349,69607,12622.4263,42517506.545768,3367.8950000000004,-4.360000000000127
3366.7,3376.0,3364.47,3367.44,8060.1814,27169821.714792,56399,4040.8448,13623188.417303,3370.2349999999997,0.7400000000002365
3367.44,3389.11,3363.0,3373.14,10647.7495,35930928.067763,61535,6387.7737,21558152.163846,3376.0550000000003,5.699999999999818
3373.14,3413.86,3372.52,3407.33,19774.3783,67053792.847599,117052,10663.7716,36162617.339377,3393.19,34.190000000000055
3407.33,3415.14,3400.64,3404.12,16134.37,54972987.35329,108197,8419.6178,28684066.520874,3407.89,-3.2100000000000364
3404.12,3439.0,3403.01,3427.47,20830.7865,71310341.98534,127407,12190.1067,41719957.687476,3421.005,23.34999999999991
3427.47,3430.0,3416.68,3423.24,13746.7974,47086253.836562,73280,7204.3863,24679083.739326,3423.34,-4.230000000000018
3423.25,3426.2,3400.69,3407.63,19499.6644,66595340.494137,114436,9728.9187,33223088.971493,3413.4449999999997,-15.61999999999989
3407.64,3424.0,3395.14,3402.0,17785.3649,60630863.087623,137367,7864.4875,26818905.933448,3409.5699999999997,-5.639999999999873
3402.0,3433.09,3401.9,3428.87,44710.3642,152834270.328397,298859,24236.0769,82839899.847323,3417.495,26.86999999999989
3428.86,3450.53,3404.24,3421.8,37281.2983,127853978.96843,294984,17983.8693,61699813.026663,3427.385,-7.059999999999945
3421.8,3448.5,3411.83,3437.74,25169.2311,86484815.69295,191899,12210.6863,41957107.381027,3430.165,15.9399999999996
3437.74,3443.2,3407.63,3414.41,19104.6205,65431081.903595,160230,8393.7908,28751308.666472,3425.415,-23.329999999999927
3414.41,3429.88,3410.18,3411.54,9502.338,32489318.221326,102548,4366.1838,14928314.714699,3420.0299999999997,-2.869999999999891
3411.53,3443.87,3410.78,3432.11,15642.0075,53617283.585796,124681,7730.6697,26496694.777277,3427.325,20.579999999999927
3432.1,3525.0,3425.9,3514.81,63777.868,222505893.510831,316088,35954.8255,125422288.703002,3475.45,82.71000000000004
3514.8,3525.72,3466.84,3473.58,24456.7291,85500934.166137,151618,11292.3641,39485176.863027,3496.2799999999997,-41.220000000000255
3473.58,3487.51,3467.8,3470.21,12843.8005,44671729.605427,70833,6978.1708,24272447.818315,3477.655,-3.369999999999891
3470.22,3485.52,3462.85,3473.63,9133.1823,31733093.896122,59160,4808.4096,16705734.758848,3474.185,3.4100000000003092
3473.64,3494.39,3469.15,3487.71,9543.1177,33208111.026136,66536,5414.9135,18843030.317605,3481.77,14.070000000000164
3487.71,3487.71,3455.44,3466.31,12798.0584,44412082.606668,74640,5575.5383,19355402.439922,3471.575,-21.40000000000009
3466.31,3475.0,3447.72,3451.36,10614.2665,36746182.242528,63395,4357.3302,15087676.907813,3461.3599999999997,-14.949999999999818
3451.39,3456.3,3368.06,3384.07,39347.2863,133936548.816849,206147,18283.1243,62199361.108324,3412.1800000000003,-67.31999999999971
3384.08,3395.49,3350.9,3365.69,30154.9392,101608003.38877,203179,16511.729,55620739.176143,3373.1949999999997,-18.389999999999873
3365.69,3371.07,3290.01,3294.0,48600.5148,161650346.774761,270168,20790.3734,69138032.523777,3330.54,-71.69000000000005
3294.0,3340.39,3292.54,3313.52,32512.7869,107948985.904186,198854,16944.4114,56258790.930521,3316.465,19.519999999999982
3313.52,3315.32,3281.09,3287.63,24832.0709,81846136.95937,170733,12535.859,41322331.928511,3298.205,-25.889999999999873
3287.64,3295.77,3251.65,3293.21,33118.5022,108451033.833955,222238,16155.006,52914176.501485,3273.71,5.570000000000164
3293.21,3301.2,3252.8,3270.97,26513.2941,86864982.983378,169837,12949.3927,42451380.736723,3277.0,-22.240000000000236
3270.97,3278.42,3227.0,3267.1,55640.29,180954208.748448,276097,25219.5996,82023323.698232,3252.71,-3.869999999999891
3267.09,3324.1,3249.1,3311.62,38230.5492,125861908.707799,193941,23192.3757,76368108.979436,3286.6,44.529999999999745
3311.63,3322.44,3274.17,3289.9,30302.6872,99890293.831429,157138,14510.4398,47835842.073265,3298.3050000000003,-21.730000000000018
3289.9,3323.53,3280.04,3323.38,23027.9115,76118758.088091,132150,12099.7451,39994215.377057,3301.785,33.48000000000002
3323.38,3326.99,3289.36,3297.5,20064.6455,66346026.56216,147961,8601.5878,28442116.555754,3308.175,-25.88000000000011
3297.5,3347.34,3285.16,3307.07,47731.015,158672215.954318,244227,22946.3699,76271533.927156,3316.25,9.570000000000164
3307.07,3316.62,3253.89,3253.89,53409.0067,175460925.930067,315474,23018.1975,75649136.841829,3285.255,-53.18000000000029
3253.9,3285.93,3253.46,3258.2,18355.0205,60052793.454841,176174,8182.2418,26785904.880065,3269.6949999999997,4.299999999999727
3258.2,3284.27,3250.0,3264.78,16147.7407,52776190.390235,164023,8570.1619,28016620.663673,3267.135,6.580000000000382
3264.77,3293.23,3261.5,3290.2,14294.3793,46917472.213488,122183,8132.0029,26692425.44994,3277.365,25.429999999999836
3290.21,3291.96,3258.37,3266.02,12584.5613,41182506.228575,108548,6326.0209,20703094.892469,3275.165,-24.190000000000055
3266.02,3285.93,3263.59,3274.72,8862.5461,29054727.337738,74292,4480.0504,14685666.550857,3274.76,8.699999999999818
3274.72,3288.39,3271.62,3280.46,9214.0718,30246270.106013,57793,4354.8913,14292938.779864,3280.005,5.7400000000002365
3280.47,3321.11,3279.45,3307.71,18297.8663,60426949.674616,115659,10602.9667,35018438.27725,3300.2799999999997,27.240000000000236
3307.71,3322.85,3298.71,3316.3,15489.0175,51292710.518,108535,8099.7297,26825448.651833,3310.7799999999997,8.590000000000146
3316.3,3365.93,3314.07,3353.3,31236.1906,104570000.720258,186738,17613.7923,58974284.829308,3340.0,37.0
3353.3,3378.11,3347.94,3353.41,20917.018,70272894.6961,124502,11330.4669,38064608.430091,3363.025,0.10999999999967258
3353.4,3365.82,3333.0,3335.47,17747.9287,59369611.407222,131164,8053.5307,26943962.953261,3349.41,-17.93000000000029
3335.47,3337.95,3276.99,3283.51,46369.4594,153022026.601534,251142,19076.8629,62961368.916006,3307.47,-51.95999999999958
3283.51,3301.13,3259.9,3299.91,24254.8774,79496183.468481,169885,12256.2701,40192522.959042,3280.5150000000003,16.399999999999636
3299.92,3301.0,3282.49,3283.44,20427.1744,67243882.566025,97512,12074.5361,39742240.779542,3291.745,-16.480000000000018
3283.44,3293.29,3263.0,3276.06,25129.6359,82315920.637677,137431,10960.9586,35925019.233228,3278.145,-7.380000000000109
3276.06,3277.53,3215.81,3221.9,47929.5451,155338832.165248,256599,20158.3612,65297931.041566,3246.67,-54.159999999999854
3221.9,3233.77,3143.02,3226.0,105144.5117,334326824.398191,513435,49448.8923,157250708.618872,3188.395,4.099999999999909
3226.01,3226.89,3172.97,3174.7,51453.0068,164302728.956704,274591,21268.9799,67918827.506209,3199.93,-51.3100000000004
3174.7,3188.9,3130.48,3149.97,50955.6276,160995634.806357,297513,24639.6089,77865343.530548,3159.69,-24.730000000000018
3149.98,3211.55,3145.0,3205.9,38838.6903,123520547.222871,243993,21165.0397,67320446.760592,3178.275,55.92000000000007
3205.9,3279.0,3193.1,3276.99,52675.9772,170011394.27478,248215,28302.8654,91402581.110967,3236.05,71.08999999999969
3276.99,3397.7,3259.35,3381.16,191257.8743,639631253.33958,731238,100384.0997,335819958.636626,3328.5249999999996,104.17000000000007
3381.15,3426.05,3353.17,3383.68,84070.5422,285084484.961238,353300,43188.7947,146505872.054076,3389.61,2.5299999999997453
3383.68,3424.43,3378.11,3410.74,49594.8858,168955655.78115,226878,27011.6593,92032682.107928,3401.27,27.059999999999945
3410.74,3447.7,3385.52,3442.39,43944.6676,150227037.944548,251158,24121.2412,82488614.190637,3416.6099999999997,31.65000000000009
3442.38,3448.99,3406.62,3432.73,25075.6922,85851661.293069,146622,12611.5692,43175003.132453,3427.805,-9.650000000000091
3432.73,3432.76,3407.05,3418.92,14625.0314,50037682.719424,107215,6756.4787,23118706.924972,3419.905,-13.809999999999945
3418.93,3431.82,3361.4,3377.67,28343.5073,96403676.218117,187243,12304.7124,41856278.851275,3396.61,-41.25999999999976
3377.66,3378.96,3208.0,3233.0,130221.2604,426833624.248316,633111,54861.7204,179700796.504736,3293.48,-144.65999999999985
3233.0,3312.81,3156.7,3266.65,109082.7312,353011501.013863,640238,51618.2754,167212115.253822,3234.755,33.65000000000009
3266.66,3266.81,3160.76,3215.12,117516.6687,376543911.05357695,746555,54623.9855,175062155.922696,3213.785,-51.539999999999964
3215.2,3226.0,3142.78,3170.9,121008.5413,385382334.344457,665924,56940.6507,181335600.944706,3184.3900000000003,-44.29999999999973
3170.91,3221.04,3166.22,3201.01,63258.2751,202047540.541146,493000,30342.6529,96922655.186251,3193.63,30.100000000000364
