close,high,low,ema_5,open,ma_5,ema_10,ma_10,ma_20,lower_band,upper_band,rsi_14,taker_buy_quote_asset_volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume
93488.84,93899.67,93375.58,93846.24442259375,93899.67,93799.024,94030.50167346481,94466.27699999999,93936.83350000001,91979.91457948192,95893.7524205181,45.71717599906272,15190852.5440756,29553641.2813655,53117,162.17454
93576.0,93756.0,93375.38,93756.16294839584,93488.83,93739.08799999999,93947.86500556211,94265.165,93990.15400000001,92141.87795066657,95838.43004933344,45.68221870021863,16600098.9502905,31491901.7556609,68135,177.41226
94401.14,94509.42,93489.03,93971.15529893056,93576.0,93785.93999999999,94030.27864091445,94137.362,94087.811,92381.69053633405,95793.93146366595,52.42705330650469,39596777.7799259,71068810.5594638,93525,421.08319
93607.74,94408.72,93578.77,93850.01686595372,94401.13,93794.68000000001,93953.45343347546,93956.936,94138.394,92563.55516684485,95713.23283315515,45.262878627078834,24187938.3258632,55096606.9066008,79943,257.42023
94098.91,94105.12,93594.56,93932.98124396914,93607.74,93834.526,93979.90008193447,93879.985,94202.5395,92755.13910029392,95649.93989970608,46.748326008072695,17393770.432248,25974090.6358094,55078,185.35204
93838.04,94098.91,93728.22,93901.3341626461,94098.9,93904.36600000001,93954.10733976457,93851.695,94251.404,92934.64532874341,95568.16267125658,35.40925623143096,11258665.1827,20748041.0064055,35001,119.9214
93553.91,93838.04,93500.0,93785.52610843074,93838.04,93899.948,93881.34418708009,93819.518,94232.4305,92885.78066988713,95579.08033011288,32.821684222771,12460624.7647896,26179056.1251495,38597,132.98547
93792.02,93937.19,93547.4,93787.69073895384,93553.91,93778.124,93865.1034257928,93782.03199999999,94220.8375,92862.68530885673,95578.98969114326,36.844020127265196,11551575.0281896,19610790.8523179,33839,123.21818
93757.58,93792.02,93568.38,93777.65382596923,93792.02,93808.092,93845.55371201229,93801.38600000001,94203.03199999999,92829.71264541998,95576.35135458001,40.16551929286789,15539305.3926565,25503575.8672839,30066,165.90563
93684.1,93800.0,93664.08,93746.46921731283,93757.57,93725.13,93816.19849164641,93779.82800000001,94175.603,92782.99899070819,95568.20700929181,45.60848305478769,6597697.4125302,18551648.8651105,22891,70.38945
93428.46,93756.02,93304.0,93640.46614487522,93684.11,93643.214,93745.70058407434,93773.79000000001,94120.03349999999,92700.19803505944,95539.86896494054,45.5134970285143,15164799.9686353,45055029.9823446,51464,162.13835
93413.06,93486.29,92888.0,93564.66409658348,93428.47,93615.044,93685.22047787899,93757.49600000001,94011.33050000001,92739.21477887542,95283.4462211246,41.99470717418769,37715564.8440389,74409822.919041,93479,404.55111
93326.23,93536.75,93284.0,93485.186064389,93413.07,93521.886,93619.94948190099,93650.005,93893.6835,92857.73184467219,94929.63515532781,47.16369491321703,11103987.671291,24807034.6658149,49313,118.86289
93444.64,93705.08,93200.0,93471.67070959267,93326.24,93459.298,93588.07503064626,93633.695,93795.3155,93027.47368445428,94563.15731554572,44.27625521379474,17468842.1876151,30064365.1355826,58142,186.91506
93820.76,93972.0,93407.07,93588.0338063951,93444.65,93486.62999999999,93630.38138871058,93605.88,93742.9325,93163.50908678604,94322.35591321395,54.211862040942066,32089241.734418,46801447.5816958,58928,342.365
94031.76,94058.79,93600.28,93735.94253759674,93820.75,93607.29,93703.35931803593,93625.25200000001,93738.4735,93170.02990245771,94306.91709754227,55.60709030690918,18528035.5237668,31931359.7016377,64479,197.44439
94175.89,94450.85,93671.48,93882.59169173117,94031.77,93759.856,93789.27398748393,93687.45,93753.48400000001,93154.73796726292,94352.2300327371,46.670982196940315,38871686.9331352,70772885.8998215,124282,412.93164
94432.94,94500.0,93900.0,94066.04112782079,94175.89,93981.198,93906.30417157777,93751.542,93766.787,93119.51179413556,94414.06220586444,64.49356817172713,22120189.2259643,45796540.6762383,77490,234.7582
94090.49,94492.0,93922.0,94074.19075188052,94432.94,94110.36799999999,93939.79250401816,93784.833,93793.10949999999,93137.78242719345,94448.43657280653,49.843961957825364,27055176.3014384,54656651.5247761,87522,287.2075
94143.85,94189.16,93760.93,94097.41050125369,94090.5,94174.986,93976.89386692393,93830.80799999999,93805.318,93132.7604076936,94477.8755923064,56.13940695827106,14189597.1400878,28553055.2011611,61419,151.00514
94340.06,94380.44,93936.44,94178.29366750247,94143.84,94236.646,94042.92407293775,93921.96800000001,93847.87899999999,93152.30698189465,94543.45101810532,66.36019695080256,15240534.6694761,27491847.5828695,54037,161.74273
94627.07,94823.75,94148.34,94327.88577833498,94340.06,94326.88200000001,94149.1324233127,94043.36899999999,93900.4325,93135.94022674614,94664.92477325385,67.0312009234666,25473062.4220005,51502887.1875352,85002,269.56099
94786.23,94852.7,94579.83,94480.66718555667,94627.08,94397.54000000001,94264.96834634675,94189.36899999999,93919.687,93085.84433335572,94753.52966664429,69.96409509942814,18186262.4516747,40210106.4870766,59241,191.94445
94978.48,95151.15,94687.87,94646.60479037112,94786.23,94575.138,94394.69773792007,94342.753,93988.224,93044.27598135275,94932.17201864725,74.01429302932661,34450077.6460702,60425238.6004442,85265,363.03885
94802.98,94997.32,94685.81,94698.72986024742,94978.48,94706.96399999999,94468.93087648005,94440.975,94023.42749999999,93011.99599077957,95034.85900922041,76.28265924244805,17687335.0955042,38856353.108569,49494,186.53449
94591.79,94952.29,94542.0,94663.08324016495,94802.99,94757.31000000001,94491.26889893823,94496.97799999999,94061.115,93022.95057555365,95099.27942444636,70.96884372761672,18983287.5065712,41376947.0652489,68059,200.4601
95128.59,95381.7,94392.0,94818.25216010997,94591.78,94857.61399999999,94607.14546276763,94592.24799999999,94139.849,93027.45512557149,95252.24287442851,77.63813239115369,55090463.0875336,112223181.110607,178842,580.02635
94862.72,95516.0,94699.69,94833.07477340665,95128.59,94872.91199999998,94653.61356044623,94635.226,94193.38399999999,93048.87921890453,95337.88878109545,70.80455385695876,62100038.9520478,108792520.6060605,123452,652.50511
95234.36,95234.37,94803.03,94966.83651560445,94862.73,94924.088,94759.20382218328,94749.613,94267.223,93052.69297445583,95481.75302554417,70.76612547813838,21052376.4331689,43302158.0298531,71796,221.53479
95010.33,95299.24,94913.75,94981.33434373631,95234.37,94965.558,94804.86312724085,94836.261,94333.5345,93108.2846738159,95558.78432618409,64.32060644195641,13482922.5692355,27593868.7429339,47561,141.84373
95708.07,96000.0,94984.84,95223.57956249088,95010.34,95188.81399999998,94969.0825586516,94973.062,94447.515,93154.5190256272,95740.5109743728,69.29571363082101,50533631.554601,88472314.4110468,110599,528.64795
95596.48,95800.0,95395.21,95347.87970832727,95708.07,95282.392,95083.15482071493,95070.003,94556.686,93262.74135132898,95850.63064867102,65.21046852120591,35128086.3021117,67131525.5918291,79223,367.42407
95574.99,95697.01,95380.04,95423.58313888486,95596.48,95424.84599999999,95172.57939876677,95148.879,94669.124,93435.98802574434,95902.25997425565,71.1839010913456,28544324.8289771,49408449.1790653,59246,298.97139
95822.0,95880.0,95505.35,95556.38875925657,95575.0,95542.374,95290.65587171826,95233.231,94787.992,93594.13619023623,95981.84780976377,72.6930972091603,23884696.8430368,43344714.574143,53464,249.42978
96150.0,96211.54,95640.05,95754.25917283772,95822.01,95770.308,95446.90025867856,95367.93299999999,94904.454,93654.74703221937,96154.16096778063,73.63290226880694,43057598.5932298,81063998.521037,84808,448.73644
96755.51,96799.86,96036.86,96088.00944855847,96150.0,95979.796,95684.82930255518,95584.30500000001,95040.6415,93610.71559506329,96470.56740493671,75.65758068168849,45199567.8438319,94077226.3203808,108158,468.8193
96708.0,96808.37,96538.77,96294.67296570566,96755.51,96202.1,95870.86033845422,95742.246,95167.247,93616.42524141293,96718.06875858708,73.80708748229048,38084070.8672659,79924436.4989508,84692,393.9329
96732.99,96876.38,96469.46,96440.77864380379,96708.0,96433.7,96027.611186008,95929.273,95282.2495,93623.34615428702,96941.15284571299,72.67470863582876,23508628.9807795,51587913.227061,64369,243.18454
96850.01,96895.0,96609.42,96577.1890958692,96733.0,96639.302,96177.13824309745,96090.838,95420.2255,93720.15452795301,97120.29647204699,76.86116119344548,28988085.013362,65536888.2559143,75640,299.57268
96458.17,96988.05,96436.0,96537.5160639128,96850.01,96700.936,96228.23492617064,96235.622,95535.94149999999,93887.39913029112,97184.48386970886,73.38212596212966,37514449.6970279,87348109.2384922,95774,387.86062
97256.49,97440.91,95924.6,96777.17404260855,96458.17,96801.132,96415.19039413962,96390.464,95681.763,93964.11999322032,97399.4060067797,75.01904735027743,149517808.7334545,290970641.1263093,352467,1544.93306
96455.01,97323.16,96164.78,96669.78602840571,97256.48,96750.534,96422.43032247786,96476.317,95773.16,94097.80435916358,97448.51564083643,66.62733361595483,87372415.2501355,194011343.528527,334380,904.04184
97229.74,97650.0,96040.04,96856.43735227048,96455.01,96849.88399999999,96569.21390020916,96641.792,95895.3355,94167.45661163414,97623.21438836586,69.21864826649082,88417872.2779348,167438825.3229764,318172,911.23751
96757.57,97591.84,96325.44,96823.48156818033,97229.75,96831.396,96603.4604638075,96735.349,95984.29000000001,94272.04295899512,97696.53704100489,66.06096260615283,54650773.9868946,123305062.2360862,336972,564.25388
97319.74,97350.0,96400.0,96988.90104545356,96757.57,97003.71,96733.69310675158,96852.323,96110.128,94393.50760507384,97826.74839492615,65.19345454132365,45067216.6603937,81388376.6730356,298186,465.02537
97317.74,97777.0,97200.0,97098.51403030238,97319.74,97015.96,96839.88345097857,96908.546,96246.4255,94606.22860575457,97886.62239424542,66.5689301995879,32553629.8589224,69635113.5899966,208680,333.95454
97306.46,97839.5,97300.0,97167.82935353492,97317.74,97186.25,96924.71555080064,96968.392,96355.31899999999,94738.58878159299,97972.04921840699,66.70003838710554,34112718.436833,70144870.7544989,218888,349.58694
97212.68,97355.77,97040.16,97182.77956902329,97306.46,97182.83800000002,96977.07272338234,97016.361,96472.81700000001,94975.68083172372,97969.9531682763,63.82165858311006,17540159.3796905,38310466.0892024,81120,180.45881
96911.04,97212.69,96666.66,97092.1997126822,97212.69,97213.532,96965.06677367646,97022.464,96556.651,95167.63921792916,97945.66278207084,57.60364796059477,18449603.8888742,40589934.9897149,96380,190.39105
96984.79,97077.78,96758.17,97056.39647512147,96911.04,97146.542,96968.6528148262,97075.126,96655.374,95462.26219294156,97848.48580705843,52.563116520727235,18375570.2943291,42809914.0635574,86210,189.59721
96825.82,97080.96,96796.56,96979.53765008098,96984.79,97048.158,96942.68321213052,97032.059,96711.2615,95603.30950673533,97819.21349326466,51.28508291630024,14150954.8419259,30537528.6346952,80859,145.96153
96985.47,97000.0,96650.0,96981.51510005399,96825.83,96983.95999999999,96950.46262810678,97085.10500000001,96780.711,95800.17553514028,97761.24646485971,52.675256421108344,15614907.4609631,33143861.4969685,98239,161.29927
96966.85,97342.44,96856.98,96976.62673336934,96985.47,96934.79400000001,96953.44215026917,97058.81599999999,96850.304,96048.87009764266,97651.73790235734,51.2643926932579,18307144.6324501,37750293.2169702,95390,188.46857
97062.3,97090.91,96833.99,97005.1844889129,96966.85,96965.046,96973.23448658385,97089.289,96912.319,96269.70535535036,97554.93264464964,56.98576090247718,13459093.7784132,24802058.6193157,49698,138.78592
96813.41,97066.18,96766.51,96941.25965927527,97062.3,96930.77,96944.17548902315,97038.656,96945.4895,96408.79974379126,97482.17925620874,44.130737724445666,11806078.5849994,25730011.7099153,51313,121.83622
96765.34,96860.48,96590.28,96882.61977285019,96813.49,96918.674,96911.65994556439,96983.416,96945.981,96410.0062757379,97481.9557242621,55.135924161805825,14591417.2265153,30607608.4729405,57542,150.86266
96539.49,96918.56,96512.0,96768.24318190014,96765.35,96829.478,96843.9926827345,96906.719,96937.5555,96380.92891351918,97494.18208648083,36.04027035661239,19280525.6287717,36978204.5563764,52819,199.37884
96304.0,96645.83,96280.65,96613.4954546001,96539.49,96696.90800000001,96745.81219496459,96815.851,96916.106,96296.75975698887,97535.45224301112,39.85578880034698,22341472.6696759,52735823.6168206,75732,231.64872
96129.97,96529.84,96100.01,96452.32030306674,96304.0,96510.44200000001,96633.8408867892,96737.74399999999,96880.104,96167.84005562385,97592.36794437616,17.800018403532647,25708651.6406171,52324864.8249085,56520,266.93581
96554.32,96702.48,96107.84,96486.3202020445,96129.97,96458.624,96619.3825437366,96694.697,96884.9115,96183.42220851076,97586.40079148924,33.183248010835,31319443.6721967,50934248.9631955,70904,324.69704
96488.53,96640.01,96402.82,96487.05680136301,96554.32,96403.26200000002,96595.59117214812,96660.96800000001,96846.5135,96146.59261610231,97546.4343838977,32.40503715047102,15124104.2489452,34293411.1148628,51821,156.72851
96757.58,96830.0,96482.51,96577.23120090869,96488.53,96446.88,96625.043686303,96638.179,96861.642,96184.64699040685,97538.63700959316,40.896543446928746,25063079.3292979,43366538.0835651,67414,259.14353
96666.66,96921.36,96666.66,96607.0408006058,96757.57,96519.41200000001,96632.61028879337,96608.16,96833.488,96174.34987970613,97492.62612029386,44.66158120999699,17334223.6436543,37514578.7433636,66505,179.09312
96504.79,96839.71,96472.43,96572.95720040388,96666.66,96594.376,96609.37023628548,96552.40900000001,96820.849,96146.07285953384,97495.62514046616,39.90323937734293,26536648.5776765,60941248.0646488,123296,274.66089
97016.01,97342.44,96504.79,96720.64146693592,96504.8,96686.714,96683.30473877903,96572.669,96805.6625,96165.37202658043,97445.95297341958,53.48429055598588,70207602.4394508,134843609.2804468,295162,723.97226
97521.35,97660.0,96759.12,96987.54431129062,97016.0,96893.278,96835.67660445557,96648.27,96815.84300000001,96136.01657335763,97495.66942664239,58.713665957683,73993676.9481263,154404896.7745661,358373,760.741
97868.2,98444.42,97406.54,97281.0962075271,97521.36,97115.402,97023.4081309182,96781.141,96843.93000000001,96043.1078589479,97644.75214105211,63.242800095179106,104035759.3819832,186199967.2388288,322111,1061.6085
98026.0,98299.76,97837.63,97529.39747168473,97868.21,97387.26999999999,97205.69756166033,96953.341,96884.59599999999,95935.96929910113,97833.22270089886,63.90411828525299,36443428.9636494,78436434.2572676,195917,371.56531
98527.98,98697.86,98000.0,97862.2583144565,98025.99,97791.908,97446.11255044935,97193.14199999999,96965.443,95765.11174115894,98165.77425884106,73.05390992868213,41016550.8077346,80058357.7590923,165566,416.86107
98592.01,98976.91,98491.53,98105.50887630433,98527.97,98107.108,97654.45754127673,97396.911,97045.804,95642.05226271448,98449.55573728553,74.45622923118194,48028389.6538208,105694779.4644084,180335,486.36586
98311.52,98748.0,98300.0,98174.17925086957,98592.02,98265.142,97773.92344286278,97579.20999999999,97120.089,95611.98850268013,98628.18949731988,73.38257842661048,34770057.5893241,83341078.5010668,129730,353.01666
98272.7,98419.14,98196.96,98207.01950057971,98311.51,98346.04199999999,97864.610089615,97730.722,97184.4505,95592.9741538892,98775.92684611081,77.39983410063378,22925013.6453175,49866462.4661893,81209,233.22721
98296.37,98512.94,98250.0,98236.80300038648,98272.7,98400.116,97943.11189150318,97893.693,97250.9265,95588.24512808397,98913.60787191603,81.46842989032676,12832399.8908835,31240471.6515913,61204,130.43638
98174.18,98382.19,98067.99,98215.92866692433,98296.37,98329.356,97985.12427486623,98060.632,97306.5205,95596.70840823183,99016.33259176817,75.79378475292918,12896621.6401663,30864431.0787876,63505,131.31309
97950.01,98288.0,97887.2,98127.2891112829,98174.17,98200.95599999999,97978.73986125419,98154.032,97363.3505,95647.00490899356,99079.69609100644,72.15437788015359,16760521.6471617,45618493.3392501,65530,170.8877
98040.0,98095.06,97800.0,98098.19274085527,97950.01,98146.65199999999,97989.87806829887,98205.897,97427.0835,95709.57303277656,99144.59396722342,70.55595093830775,15592662.7136372,28611491.6113112,64925,159.17303
98304.51,98314.15,97848.48,98166.9651605702,98040.0,98153.014,98047.08387406271,98249.528,97515.3345,95808.50359631081,99222.16540368919,74.86918944523404,21766315.9894926,36171507.8603175,67580,221.96194
98200.0,98304.51,98052.97,98177.97677371347,98304.51,98133.73999999999,98074.8868060513,98266.928,97610.1345,95977.58818332033,99242.68081667967,76.19646615585317,13022081.354554,26968830.4314827,42002,132.64343
98001.0,98200.01,97862.87,98118.98451580899,98200.01,98099.104,98061.45284131469,98214.23000000001,97703.686,96220.68855595343,99186.68344404658,66.84693929905993,14516334.7311307,29830355.8124673,52442,148.18614
98126.21,98196.51,97988.76,98121.39301053934,98001.0,98134.34400000001,98073.22687016656,98167.65,97782.2805,96392.04923105327,99172.51176894672,61.89161771294404,13790683.4106051,24525804.4524826,39928,140.56781
98127.54,98209.7,98039.91,98123.44200702623,98126.21,98151.852,98083.10198468172,98149.25200000001,97864.231,96608.371031475,99120.090968525,55.90025936202469,10116686.1237756,20787728.3680597,40710,103.13333
98271.88,98350.04,98095.17,98172.92133801749,98127.53,98145.326,98117.42526019413,98149.17,97939.946,96786.60109020775,99093.29090979224,55.62850236234224,25496001.3645179,44646595.6032267,50261,259.53518
97906.07,98306.22,97905.26,98083.97089201167,98271.87,98086.54000000001,98078.99703106792,98110.14,98001.9165,97015.52970998967,98988.30329001034,34.81716933500891,14157149.6565227,29802971.8525744,46767,144.21081
97690.37,97980.0,97532.58,97952.77059467445,97906.08,98024.414,98008.33757087374,98061.75899999999,98061.1955,97349.34864472284,98773.04235527717,29.50575977159066,30933719.1240378,65683012.6445539,83000,316.42318
97789.32,97859.6,97600.0,97898.28706311631,97690.37,97957.036,97968.51619435125,98045.68999999999,98099.861,97565.06120848269,98634.66079151732,37.062729164576645,16499188.1213364,32318451.1124093,63716,168.8298
97889.39,97923.07,97711.54,97895.32137541087,97789.32,97909.406,97954.1296135601,98030.62899999999,98118.263,97645.55483957626,98590.97116042375,40.783380220704096,15487546.3035672,27296916.8702599,42774,158.34974
97888.12,98016.97,97800.0,97892.92091694058,97889.4,97832.65400000001,97942.12786564007,97988.99,98119.25899999999,97648.69019982118,98589.8278001788,40.07680902260231,15555754.4058859,32970456.7770247,67271,158.90366
97973.05,98068.46,97750.0,97919.63061129373,97888.12,97846.05,97947.75007188732,97966.295,98116.6115,97643.24597414827,98589.97702585172,45.02101703639367,24075252.2366028,45341635.8773825,75728,245.93475
98035.04,98080.15,97828.38,97958.10040752916,97973.05,97914.984,97963.6209679078,97969.699,98091.9645,97659.19222496185,98524.73677503815,52.288693536278714,15111146.618791,32275998.3443315,70354,154.25173
97657.94,98152.02,97514.79,97858.04693835278,98035.05,97888.708,97908.04261010638,97922.872,98045.261,97638.90526370796,98451.61673629204,41.09300981011162,29272651.3613654,72116692.5446976,163816,299.43846
97704.6,97874.68,97549.99,97806.89795890186,97657.95,97851.75,97871.05304463248,97880.578,98014.91500000001,97601.69092582927,98428.13907417074,34.43304426347004,22654463.2913931,56166306.5009752,97260,231.91541
98016.26,98049.99,97687.77,97876.68530593457,97704.6,97877.378,97897.45430924476,97855.01599999999,98002.09300000001,97607.03330494443,98397.15269505559,45.69497942846636,13060512.7735854,24605691.9353016,55417,133.44946
97961.56,98139.13,97909.85,97904.97687062305,98016.26,97875.08,97909.10988938206,97860.565,97985.3525,97615.20832974436,98355.49667025563,49.00890577565249,11090953.6094206,23254816.9963055,51389,113.13022
98166.26,98350.0,97931.23,97992.07124708203,97961.56,97901.324,97955.86445494895,97908.15400000001,97984.9565,97615.64692520782,98354.26607479218,50.967760642915934,16195900.559304,32443845.3761153,66051,164.9722
98599.02,98671.02,98166.25,98194.38749805468,98166.26,98089.54000000001,98072.80182677641,97989.124,98017.40699999999,97557.96971378707,98476.84428621292,59.42718664018698,23528881.3346146,43489843.0947904,78484,238.97885
98362.43,98778.43,98344.0,98250.40166536979,98599.02,98221.106,98125.46149463525,98036.428,98033.52849999999,97548.8202716577,98518.23672834226,51.74612112350579,28238121.3619306,52858446.8941332,85257,286.51304
98417.25,98484.85,98265.91,98306.0177769132,98362.43,98301.304,98178.5139501561,98089.341,98039.1655,97538.81814333079,98539.51285666921,61.200753757795574,7651657.7338533,28494869.8143368,40523,77.78828
98220.5,98419.14,98143.2,98277.51185127549,98417.25,98353.09199999999,98186.14777740045,98114.086,98040.1905,97538.37401660185,98542.00698339814,61.713250403196575,11950528.3034683,24942987.5215707,48797,121.62406
98213.43,98391.59,98154.18,98256.15123418366,98220.51,98362.526,98191.10818150945,98131.925,98050.812,97543.52537425725,98558.09862574276,59.767303679713486,10201927.9719135,25001267.9263059,58515,103.81753
98123.53,98322.35,98050.0,98211.94415612245,98213.44,98267.428,98178.82123941682,98178.484,98050.678,97543.4738237091,98557.8821762909,55.417650053182626,10934887.9090609,23301699.3649325,44743,111.38221
98227.48,98227.49,98105.41,98217.1227707483,98123.53,98240.438,98187.66828679558,98230.772,98055.675,97543.3391432352,98568.01085676481,57.496090264059376,7922004.3955282,18409662.724784,35021,80.70283
98187.96,98227.49,98069.0,98207.40184716554,98227.49,98194.58,98187.72132556002,98247.94200000001,98051.479,97545.26067098773,98557.69732901228,54.844308596691626,6793017.694853,14844043.0540507,34670,69.2099
98357.46,98522.76,98187.96,98257.4212314437,98187.97,98221.972,98218.58290273092,98287.53199999999,98074.0485,97555.03857565354,98593.05842434647,56.93173609435563,13223568.4799959,23475619.8049814,48137,134.43448
98358.98,98500.0,98264.78,98291.2741542958,98357.46,98251.08200000001,98244.10964768894,98306.80399999999,98107.479,97606.71358918358,98608.24441081643,67.97446284801019,9732910.7311619,20916952.9786709,33870,98.94578
98451.47,98500.0,98304.82,98344.67276953053,98358.98,98316.67,98281.8115299273,98292.049,98140.5865,97640.83476966765,98640.33823033236,68.7098244927947,7673077.9219469,14719996.154905,27586,77.99299
98268.77,98464.84,98268.77,98319.3718463537,98451.48,98324.928,98279.44034266779,98282.68299999999,98159.55549999999,97671.2812283477,98647.82977165228,56.762561797951214,5197180.4543359,11639175.7821078,22869,52.82694
97861.04,98268.78,97777.77,98166.5945642358,98268.77,98259.54400000001,98203.36755309183,98227.062,98158.2015,97666.61898832904,98649.78401167096,47.73603603600585,20175926.8297545,50116997.7743323,93896,206.03729
97652.2,97943.02,97637.93,97995.12970949055,97861.04,98118.492,98103.15527071149,98170.23199999999,98142.159,97606.19696454493,98678.12103545507,38.4436231531947,14928987.3381314,33364700.5546017,54452,152.61323
97737.48,97776.68,97600.0,97909.24647299369,97652.21,97994.192,98036.66885785485,98122.63699999999,98127.28099999999,97563.02532697236,98691.53667302761,27.04592201035979,16218176.3189569,32410490.8786509,53205,166.01652
97641.63,97822.16,97615.13,97820.0409819958,97737.48,97832.224,97964.84361097214,98074.447,98126.4655,97559.31401642092,98693.6169835791,29.238674593275803,9541073.2474778,18242708.3904039,45553,97.639
97770.01,97956.66,97569.04,97803.3639879972,97641.62,97732.472,97929.4193180681,98028.7,98129.736,97572.15382757425,98687.31817242576,32.11530384417301,16906867.4111783,30938403.707948,80218,172.93686
97689.96,98018.96,97680.18,97765.5626586648,97770.01,97698.25600000001,97885.88126023754,97978.9,98113.421,97523.69002326332,98703.15197673668,34.32932808749604,13361134.3248222,27588283.9077148,59386,136.5311
97855.06,97967.08,97276.79,97795.39510577654,97689.96,97738.82800000001,97880.2773947398,97928.66,98108.096,97510.71769283598,98705.47430716403,40.318563223638954,33683477.2790605,75745887.9772476,158178,345.28002
98028.98,98281.89,97702.3,97873.25673718436,97855.06,97797.128,97907.31423205983,97895.66,98101.232,97503.51300256088,98698.95099743913,47.55663288244091,26605232.9414247,48245724.8705779,128211,271.40169
98035.17,98332.54,97937.82,97927.22782478959,98028.98,97875.836,97930.56073532166,97854.03,98073.0395,97522.88201952199,98623.19698047801,44.765849967577275,17751720.551494,44612872.8238043,105962,180.92237
97731.08,98078.94,97673.57,97861.84521652639,98035.17,97868.05,97894.29151071773,97800.261,98041.472,97488.78340388233,98594.16059611765,39.130393407027135,11922859.8956451,35110790.9725801,77027,121.80753
97918.91,97927.98,97577.46,97880.8668110176,97731.09,97913.84,97898.76759967813,97806.048,98016.555,97490.92706452857,98542.18293547141,39.65669325506676,14376793.9001969,29442380.6707477,81681,147.11666
98079.63,98109.0,97854.99,97947.12120734507,97918.91,97958.754,97931.65167246392,97848.791,98009.51150000001,97491.67284887243,98527.35015112758,43.87167258253611,17754041.8022267,30076084.9344985,63872,181.14037
98275.71,98678.0,98024.0,98056.65080489672,98079.64,98008.1,97994.20773201593,97902.61399999999,98012.6255,97488.9080042976,98536.34299570239,46.3118400510061,35845241.2957131,66966658.2748979,136008,364.2579
98496.52,98522.46,98216.58,98203.27386993114,98275.71,98100.37000000001,98085.53723528577,97988.103,98031.275,97466.01249466513,98596.53750533485,54.70388744539095,15040665.28193,32246539.3994496,67166,152.89327
98695.21,98745.45,98344.0,98367.2525799541,98496.52,98293.196,98196.38682887016,98080.623,98054.6615,97420.69274944057,98688.63025055944,68.8570098063165,20579054.4850063,40210510.8078755,61068,208.75078
98363.61,98836.85,98322.72,98366.03838663608,98695.21,98382.13600000001,98226.79104180285,98147.988,98063.44399999999,97416.95700274677,98709.9309972532,65.23629416724536,23985512.006789,46304262.2185635,114505,243.2526
98217.23,98773.48,98190.75,98316.43559109072,98363.61,98409.656,98225.05267056596,98184.205,98056.4325,97420.41490150498,98692.45009849501,60.01277293803299,24007512.4136408,48658511.3863303,142978,243.83238
98759.43,98816.28,97920.0,98464.10039406049,98217.23,98506.4,98322.2121850085,98257.25,98076.455,97378.16915644745,98774.74084355256,69.66545157700183,27467907.0312827,55783425.7067176,155403,279.29026
98815.39,99333.0,98649.97,98581.19692937366,98759.42,98570.174,98411.88087864331,98335.272,98094.651,97338.63907968417,98850.66292031582,68.8722640650717,93269982.6536754,159735419.7707488,290006,941.92529
99037.57,99235.99,98759.55,98733.32128624912,98815.39,98638.64600000001,98525.64253707178,98465.921,98133.091,97269.3040190982,98996.8779809018,73.14089465094781,25829795.8623612,51718092.7054415,106370,260.8126
99466.09,99500.88,99037.57,98977.57752416609,99037.57,98859.14199999999,98696.63298487691,98620.639,98213.3435,97175.3116510759,99251.3753489241,75.36919283058674,36682126.5490536,64109176.3137628,113723,369.32584
99600.0,99892.0,99400.0,99185.0516827774,99466.09,99135.696,98860.8815330811,98772.676,98310.7335,97137.66635098563,99483.80064901437,75.05486163382241,52922371.7661572,93633143.2082438,121208,530.9114
99512.21,99763.99,99382.31,99294.10445518493,99600.0,99286.25200000001,98979.30489070271,98896.326,98399.47,97143.42324235501,99655.51675764499,72.95850483091621,38919889.4495459,80044334.6352016,99738,390.79179
99318.7,99529.87,99161.14,99302.3029701233,99512.21,99386.914,99041.01309239311,98978.54400000001,98483.3235,97216.42608292072,99750.22091707928,75.55582741498993,22869776.9472344,55232277.0978426,98680,230.20649
99043.49,99625.69,99000.0,99216.03198008222,99318.7,99388.098,99041.46343923072,99013.372,98546.9975,97303.25350420762,99790.74149579238,67.60699658058881,21290390.942313,66933349.3548486,107864,214.44327
98999.99,99250.0,98942.46,99144.01798672148,99043.49,99294.878,99033.92281391604,99077.01,98612.499,97421.95283146744,99803.04516853255,64.9586846707155,18368921.6302485,44337402.8338897,73710,185.346
98767.96,99057.95,98709.28,99018.665324481,99000.0,99128.47,98985.56593865858,99132.08300000001,98658.144,97521.07150631641,99795.21649368359,57.90816408494031,24062686.3612891,51997799.9124385,81282,243.36484
99259.99,99410.23,98712.0,99099.10688298734,98767.96,99078.026,99035.46122253884,99182.13900000001,98719.6945,97592.79490578944,99846.59409421055,61.282218760965435,32121454.4275868,66200491.1034649,113929,324.08588
99157.12,99713.13,99142.43,99118.44458865823,99259.99,99045.70999999999,99057.58100025904,99216.312,98775.792,97681.12872659948,99870.45527340053,57.02484114984062,28261246.4129295,62065160.6566433,138412,284.17263
99492.51,99575.85,98909.82,99243.13305910549,99157.12,99135.514,99136.65900021193,99261.80600000001,98863.8635,97842.10070576826,99885.62629423176,67.14882059131622,29896549.5776567,62615952.2030183,167733,301.35601
