open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,average_price,price_change
98176.02,98609.89,98131.85,98462.56,455.54429,44832339.37621,165721,214.65696,21121842.4075085,98370.87,286.5399999999936
98462.57,98832.89,98257.32,98710.0,550.83181,54332314.6555681,186096,266.80225,26318705.0811535,98545.10500000001,247.42999999999302
98710.0,98724.0,98202.43,98519.98,527.91917,51998813.7861675,178672,239.01443,23539280.436592,98463.215,-190.02000000000407
98519.99,98696.4,98134.4,98425.51,508.99836,50067623.8187029,170154,272.89539,26842371.4660455,98415.4,-94.48000000001048
98425.5,98659.0,98185.21,98570.82,344.11537,33876016.3705296,101756,164.1965,16165999.5650707,98422.10500000001,145.32000000000698
98570.82,98978.18,98544.22,98756.26,567.60019,56089155.3501749,98700,251.2814,24827721.9289766,98761.2,185.43999999998778
98756.26,99299.99,98734.66,99018.52,674.13162,66798675.8441241,117167,397.31196,39368385.8222453,99017.32500000001,262.2600000000093
99018.52,99400.0,98870.95,99144.62,542.46107,53783976.5740332,109792,309.10642,30647458.8447038,99135.475,126.09999999999127
99144.62,99555.0,98384.61,98506.36,873.33545,86360937.6635374,173522,483.78871,47868319.6235202,98969.805,-638.2599999999948
98506.37,99100.0,98434.78,98811.16,466.6863,46087562.0154016,101269,225.46007,22262395.1331379,98767.39,304.79000000000815
98811.16,99569.15,98811.16,99429.6,825.4505,81974513.6098408,142235,346.76303,34427169.2752849,99190.155,618.4400000000023
99429.61,99963.7,98955.77,99028.66,1112.66226,110703637.0317542,298864,619.53111,61664169.5721332,99459.735,-400.9499999999971
99028.66,99250.0,98590.0,99057.01,842.68396,83324342.4268649,224428,429.57709,42475592.2795671,98920.0,28.34999999999127
99057.02,99194.21,98468.26,98750.34,755.75962,74720672.9071163,196830,348.42749,34448332.5232162,98831.235,-306.68000000000757
98750.34,99167.12,98576.77,98995.17,627.92857,62067714.0684849,178255,330.8979,32712746.9608956,98871.945,244.83000000000175
98995.18,98995.18,98255.0,98300.0,629.92754,62070856.6069994,157256,254.82696,25107971.8533166,98625.09,-695.179999999993
98300.0,98460.0,98076.58,98375.01,634.59553,62360397.994731,103936,300.03696,29486371.9367028,98268.29000000001,75.00999999999476
98375.01,98484.0,98023.1,98121.2,471.41543,46291749.7708695,98828,207.50844,20375923.6481461,98253.55,-253.80999999999767
98121.21,98292.0,97711.17,97719.99,802.99524,78674712.3165565,143084,304.37773,29825979.2992459,98001.58499999999,-401.22000000000116
97719.99,97772.13,95616.18,95878.56,3318.24181,320318912.6570279,519832,1417.71588,136782600.1358984,96694.155,-1841.4300000000076
95878.56,95978.52,95420.26,95439.25,1084.30994,103730630.4918742,263016,456.59832,43687656.9197025,95699.39,-439.3099999999977
95439.4,95777.4,95199.14,95500.02,836.54692,79859215.8095418,195275,406.32379,38789481.1769183,95488.26999999999,60.620000000009895
95500.02,96035.5,95469.53,95695.81,817.15898,78275311.0300821,152060,477.12828,45703572.6241343,95752.515,195.7899999999936
95695.81,95880.6,95462.57,95680.71,526.11877,50313970.5452434,178049,235.75556,22547443.913995,95671.585,-15.099999999991269
95680.71,95772.9,95288.0,95704.44,919.98638,87851200.4177669,207372,368.73108,35219530.8478693,95530.45,23.729999999995925
