timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-12-25 18:00:00,3471.00000000,3479.05000000,3465.77000000,3470.68000000,5907.57060000,2024-12-25 18:59:59.999,20521226.65315300,48537,3386.00200000,11762305.14674400,0
2024-12-25 19:00:00,3470.68000000,3488.55000000,3467.40000000,3481.21000000,5699.99690000,2024-12-25 19:59:59.999,19825449.66042100,61790,3208.15610000,11158560.65056500,0
2024-12-25 20:00:00,3481.21000000,3488.39000000,3466.41000000,3473.73000000,4739.65300000,2024-12-25 20:59:59.999,16481824.70333700,56126,2397.03400000,8337191.49703200,0
2024-12-25 21:00:00,3473.73000000,3482.60000000,3449.64000000,3467.59000000,8415.69340000,2024-12-25 21:59:59.999,29138331.48621500,102571,4088.12170000,14158114.11774300,0
2024-12-25 22:00:00,3467.59000000,3485.70000000,3460.94000000,3475.60000000,6415.00920000,2024-12-25 22:59:59.999,22286797.11968500,50991,3677.82120000,12777335.71976700,0
2024-12-25 23:00:00,3475.60000000,3500.00000000,3475.11000000,3497.00000000,9117.15750000,2024-12-25 23:59:59.999,31829628.68011300,82969,4695.80490000,16394403.92588100,0
2024-12-26 00:00:00,3497.00000000,3514.94000000,3475.20000000,3482.31000000,12831.62450000,2024-12-26 00:59:59.999,44862539.53694300,132982,6860.92450000,23995789.82834200,0
2024-12-26 01:00:00,3482.31000000,3490.00000000,3464.46000000,3476.49000000,10302.62040000,2024-12-26 01:59:59.999,35792123.83087500,93892,5339.90410000,18550072.28075200,0
2024-12-26 02:00:00,3476.37000000,3481.00000000,3455.93000000,3460.61000000,9277.58700000,2024-12-26 02:59:59.999,32169654.18709900,96063,4299.84870000,14911307.67390600,0
2024-12-26 03:00:00,3460.61000000,3466.00000000,3450.45000000,3455.71000000,7078.27620000,2024-12-26 03:59:59.999,24484179.19859800,77229,3692.47400000,12774411.18701500,0
2024-12-26 04:00:00,3455.71000000,3455.71000000,3426.79000000,3441.39000000,10831.06190000,2024-12-26 04:59:59.999,37257363.85029900,99645,4786.39970000,16460771.03007200,0
2024-12-26 05:00:00,3441.39000000,3447.61000000,3428.57000000,3441.97000000,7655.84390000,2024-12-26 05:59:59.999,26325596.56517900,54183,4129.60230000,14199688.67423400,0
2024-12-26 06:00:00,3441.97000000,3450.80000000,3432.57000000,3440.01000000,6342.07760000,2024-12-26 06:59:59.999,21824374.39361600,63770,3539.95920000,12181918.41155700,0
2024-12-26 07:00:00,3440.01000000,3446.65000000,3417.95000000,3422.00000000,12181.84190000,2024-12-26 07:59:59.999,41787012.37908800,84174,6590.62990000,22615536.99690300,0
2024-12-26 08:00:00,3422.00000000,3426.00000000,3346.87000000,3366.48000000,42539.77270000,2024-12-26 08:59:59.999,143770859.40343600,281049,19858.34740000,67096350.52711400,0
2024-12-26 09:00:00,3366.51000000,3381.00000000,3364.56000000,3372.42000000,15878.20270000,2024-12-26 09:59:59.999,53571677.01846400,114326,8720.24300000,29425779.05303800,0
2024-12-26 10:00:00,3372.42000000,3378.63000000,3358.40000000,3369.42000000,11027.68720000,2024-12-26 10:59:59.999,37145521.12862200,89986,6287.56290000,21182443.67423200,0
2024-12-26 11:00:00,3369.42000000,3384.05000000,3367.10000000,3373.28000000,6259.49590000,2024-12-26 11:59:59.999,21125627.71654600,52635,3165.85010000,10685171.80309300,0
2024-12-26 12:00:00,3373.28000000,3373.28000000,3354.41000000,3358.02000000,7979.40840000,2024-12-26 12:59:59.999,26844444.46890900,68652,3787.82110000,12745778.00478000,0
2024-12-26 13:00:00,3358.01000000,3364.37000000,3336.80000000,3354.19000000,16675.64350000,2024-12-26 13:59:59.999,55866603.05366600,110808,7844.89440000,26292473.00447000,0
2024-12-26 14:00:00,3354.19000000,3374.00000000,3328.21000000,3340.00000000,16316.40310000,2024-12-26 14:59:59.999,54662800.72115000,163247,7525.22280000,25224922.07729300,0
2024-12-26 15:00:00,3340.01000000,3360.23000000,3330.25000000,3344.13000000,11875.17490000,2024-12-26 15:59:59.999,39734990.69665400,147511,5898.28640000,19737566.63231100,0
2024-12-26 16:00:00,3344.14000000,3363.25000000,3335.08000000,3356.97000000,12403.81830000,2024-12-26 16:59:59.999,41542255.71041500,112582,7154.83780000,23963383.48342500,0
2024-12-26 17:00:00,3356.97000000,3365.01000000,3313.50000000,3327.70000000,19218.87300000,2024-12-26 17:59:59.999,64106702.16402100,144717,9451.72420000,31531318.33750800,0
2024-12-26 18:00:00,3327.71000000,3339.70000000,3317.01000000,3337.38000000,10822.90780000,2024-12-26 18:59:59.999,36046533.60372200,108994,6417.66760000,21379489.27476100,0
2024-12-26 19:00:00,3337.38000000,3341.82000000,3314.01000000,3339.75000000,8566.30780000,2024-12-26 19:59:59.999,28510643.68545000,96619,4590.37870000,15281412.84042400,0
2024-12-26 20:00:00,3339.74000000,3341.82000000,3308.33000000,3329.81000000,10492.17460000,2024-12-26 20:59:59.999,34867889.25107900,92516,5190.76340000,17245647.03280800,0
2024-12-26 21:00:00,3329.82000000,3344.09000000,3304.63000000,3337.04000000,10686.14500000,2024-12-26 21:59:59.999,35528743.60125400,100681,5167.46200000,17183835.59277000,0
2024-12-26 22:00:00,3337.05000000,3350.00000000,3333.36000000,3340.96000000,8460.62280000,2024-12-26 22:59:59.999,28275274.82593900,46661,5491.29380000,18354623.70152100,0
2024-12-26 23:00:00,3340.96000000,3342.26000000,3310.68000000,3335.05000000,24466.60080000,2024-12-26 23:59:59.999,81360746.04116500,110392,18554.15080000,61707744.20779200,0
